"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"field_27268_b","field_27268_b","b","I","I","GuiSlotStats","is","net/minecraft/src","0"
"field_27273_c","field_27273_c","c","Ljava/util/List;","Ljava/util/List;","GuiSlotStats","is","net/minecraft/src","0"
"field_27272_d","field_27272_d","d","Ljava/util/Comparator;","Ljava/util/Comparator;","GuiSlotStats","is","net/minecraft/src","0"
"field_27271_e","field_27271_e","e","I","I","GuiSlotStats","is","net/minecraft/src","0"
"field_27270_f","field_27270_f","f","I","I","GuiSlotStats","is","net/minecraft/src","0"
"field_27269_g","field_27269_g","g","LGuiStats;","Ldt;","GuiSlotStats","is","net/minecraft/src","0"
"field_27274_a","field_27274_a","a","LGuiStats;","Ldt;","GuiSlotStatsBlock","fy","net/minecraft/src","0"
"field_27276_a","field_27276_a","a","LGuiStats;","Ldt;","GuiSlotStatsGeneral","sp","net/minecraft/src","0"
"field_27275_a","field_27275_a","a","LGuiStats;","Ldt;","GuiSlotStatsItem","cg","net/minecraft/src","0"
"field_20079_i","enumOptions","i","LEnumOptions;","Lhr;","GuiSmallButton","aa","net/minecraft/src","0"
"field_27153_j","field_27153_j","j","LRenderItem;","Lba;","GuiStats","dt","net/minecraft/src","0"
"field_27152_a","field_27152_a","a","LGuiScreen;","Lcy;","GuiStats","dt","net/minecraft/src","0"
"field_27154_i","field_27154_i","i","Ljava/lang/String;","Ljava/lang/String;","GuiStats","dt","net/minecraft/src","0"
"field_27151_l","field_27151_l","l","LGuiSlotStatsGeneral;","Lsp;","GuiStats","dt","net/minecraft/src","0"
"field_27150_m","field_27150_m","m","LGuiSlotStatsItem;","Lcg;","GuiStats","dt","net/minecraft/src","0"
"field_27157_n","field_27157_n","n","LGuiSlotStatsBlock;","Lfy;","GuiStats","dt","net/minecraft/src","0"
"field_27156_o","field_27156_o","o","LStatFileWriter;","Lwz;","GuiStats","dt","net/minecraft/src","0"
"field_27155_p","field_27155_p","p","LGuiSlot;","Llc;","GuiStats","dt","net/minecraft/src","0"
"field_22080_c","fontRenderer","c","LFontRenderer;","Lse;","GuiTextField","rj","net/minecraft/src","0"
"field_22079_d","xPos","d","I","I","GuiTextField","rj","net/minecraft/src","0"
"field_22078_e","yPos","e","I","I","GuiTextField","rj","net/minecraft/src","0"
"field_22077_f","width","f","I","I","GuiTextField","rj","net/minecraft/src","0"
"field_22076_g","height","g","I","I","GuiTextField","rj","net/minecraft/src","0"
"field_22075_h","text","h","Ljava/lang/String;","Ljava/lang/String;","GuiTextField","rj","net/minecraft/src","0"
"field_22074_i","maxStringLength","i","I","I","GuiTextField","rj","net/minecraft/src","0"
"field_22073_k","cursorCounter","j","I","I","GuiTextField","rj","net/minecraft/src","0"
"field_22082_a","isFocused","a","Z","Z","GuiTextField","rj","net/minecraft/src","0"
"field_22081_b","isEnabled","b","Z","Z","GuiTextField","rj","net/minecraft/src","0"
"field_27107_l","parentGuiScreen","l","LGuiScreen;","Lcy;","GuiTextField","rj","net/minecraft/src","0"
"field_6461_a","guiScreen","a","LGuiScreen;","Lcy;","GuiTexturePacks","fq","net/minecraft/src","0"
"field_6454_o","field_6454_o","i","I","I","GuiTexturePacks","fq","net/minecraft/src","0"
"field_6453_p","fileLocation","j","Ljava/lang/String;","Ljava/lang/String;","GuiTexturePacks","fq","net/minecraft/src","0"
"field_22128_k","guiTexturePackSlot","l","LGuiTexturePackSlot;","Ldc;","GuiTexturePacks","fq","net/minecraft/src","0"
"field_22265_a","parentTexturePackGui","a","LGuiTexturePacks;","Lfq;","GuiTexturePackSlot","dc","net/minecraft/src","0"
"field_997_a","message1","a","Ljava/lang/String;","Ljava/lang/String;","GuiUnused","cc","net/minecraft/src","0"
"field_998_h","message2","i","Ljava/lang/String;","Ljava/lang/String;","GuiUnused","cc","net/minecraft/src","0"
"field_22110_h","field_22110_h","i","LGuiScreen;","Lcy;","GuiVideoSettings","nf","net/minecraft/src","0"
"field_22107_a","field_22107_a","a","Ljava/lang/String;","Ljava/lang/String;","GuiVideoSettings","nf","net/minecraft/src","0"
"field_22109_i","field_22109_i","j","LGameSettings;","Lkr;","GuiVideoSettings","nf","net/minecraft/src","0"
"field_22108_k","field_22108_k","l","[LEnumOptions;","[Lhr;","GuiVideoSettings","nf","net/minecraft/src","0"
"field_22266_a","parentWorldGui","a","LGuiSelectWorld;","Lrl;","GuiWorldSlot","mb","net/minecraft/src","0"
"field_961_a","parentScreen","a","LGuiScreen;","Lcy;","GuiYesNo","qo","net/minecraft/src","0"
"field_964_h","message1","i","Ljava/lang/String;","Ljava/lang/String;","GuiYesNo","qo","net/minecraft/src","0"
"field_963_i","message2","j","Ljava/lang/String;","Ljava/lang/String;","GuiYesNo","qo","net/minecraft/src","0"
"field_22106_k","field_22106_k","l","Ljava/lang/String;","Ljava/lang/String;","GuiYesNo","qo","net/minecraft/src","0"
"field_22105_l","field_22105_l","m","Ljava/lang/String;","Ljava/lang/String;","GuiYesNo","qo","net/minecraft/src","0"
"field_962_j","worldNumber","n","I","I","GuiYesNo","qo","net/minecraft/src","0"
"field_1343_a","imageData","a","[I","[I","ImageBufferDownload","rm","net/minecraft/src","0"
"field_1342_b","imageWidth","b","I","I","ImageBufferDownload","rm","net/minecraft/src","0"
"field_1344_c","imageHeight","c","I","I","ImageBufferDownload","rm","net/minecraft/src","0"
"field_20072_a","inventoryTitle","a","Ljava/lang/String;","Ljava/lang/String;","InventoryBasic","qk","net/minecraft/src","0"
"field_20071_b","slotsCount","b","I","I","InventoryBasic","qk","net/minecraft/src","0"
"field_20074_c","inventoryContents","c","[LItemStack;","[Liw;","InventoryBasic","qk","net/minecraft/src","0"
"field_20073_d","field_20073_d","d","Ljava/util/List;","Ljava/util/List;","InventoryBasic","qk","net/minecraft/src","0"
"field_840_a","stackList","a","[LItemStack;","[Liw;","InventoryCrafting","mm","net/minecraft/src","0"
"field_21104_b","field_21104_b","b","I","I","InventoryCrafting","mm","net/minecraft/src","0"
"field_841_c","eventHandler","c","LContainer;","Ldu;","InventoryCrafting","mm","net/minecraft/src","0"
"field_818_a","stackResult","a","[LItemStack;","[Liw;","InventoryCraftResult","wc","net/minecraft/src","0"
"field_837_a","name","a","Ljava/lang/String;","Ljava/lang/String;","InventoryLargeChest","oc","net/minecraft/src","0"
"field_836_b","upperChest","b","LIInventory;","Lls;","InventoryLargeChest","oc","net/minecraft/src","0"
"field_838_c","lowerChest","c","LIInventory;","Lls;","InventoryLargeChest","oc","net/minecraft/src","0"
"field_843_a","mainInventory","a","[LItemStack;","[Liw;","InventoryPlayer","iu","net/minecraft/src","0"
"field_842_b","armorInventory","b","[LItemStack;","[Liw;","InventoryPlayer","iu","net/minecraft/src","0"
"field_847_d","currentItem","c","I","I","InventoryPlayer","iu","net/minecraft/src","0"
"field_844_g","player","d","LEntityPlayer;","Lgq;","InventoryPlayer","iu","net/minecraft/src","0"
"field_20077_f","itemStack","f","LItemStack;","Liw;","InventoryPlayer","iu","net/minecraft/src","0"
"field_845_f","inventoryChanged","e","Z","Z","InventoryPlayer","iu","net/minecraft/src","0"
"field_1348_a","field_1348_a","a","Ljava/awt/image/BufferedImage;","Ljava/awt/image/BufferedImage;","IsoImageBuffer","qz","net/minecraft/src","0"
"field_1347_b","worldObj","b","LWorld;","Lfb;","IsoImageBuffer","qz","net/minecraft/src","0"
"field_1354_c","field_1354_c","c","I","I","IsoImageBuffer","qz","net/minecraft/src","0"
"field_1353_d","field_1353_d","d","I","I","IsoImageBuffer","qz","net/minecraft/src","0"
"field_1352_e","field_1352_e","e","Z","Z","IsoImageBuffer","qz","net/minecraft/src","0"
"field_1351_f","field_1351_f","f","Z","Z","IsoImageBuffer","qz","net/minecraft/src","0"
"field_1350_g","field_1350_g","g","I","I","IsoImageBuffer","qz","net/minecraft/src","0"
"field_1349_h","field_1349_h","h","Z","Z","IsoImageBuffer","qz","net/minecraft/src","0"
"field_4015_b","itemRand","b","Ljava/util/Random;","Ljava/util/Random;","Item","gk","net/minecraft/src","0"
"field_233_c","itemsList","c","[LItem;","[Lgk;","Item","gk","net/minecraft/src","0"
"field_232_d","shovelSteel","d","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_231_e","pickaxeSteel","e","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_230_f","axeSteel","f","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4014_g","flintAndSteel","g","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_228_h","appleRed","h","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_227_i","bow","i","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_226_j","arrow","j","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_225_k","coal","k","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_224_l","diamond","l","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_223_m","ingotIron","m","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_222_n","ingotGold","n","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_221_o","swordSteel","o","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_220_p","swordWood","p","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_219_q","shovelWood","q","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_218_r","pickaxeWood","r","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_217_s","axeWood","s","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_216_t","swordStone","t","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_215_u","shovelStone","u","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_214_v","pickaxeStone","v","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_213_w","axeStone","w","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_212_x","swordDiamond","x","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_211_y","shovelDiamond","y","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_210_z","pickaxeDiamond","z","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_268_A","axeDiamond","A","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_266_B","stick","B","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_264_C","bowlEmpty","C","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_263_D","bowlSoup","D","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_261_E","swordGold","E","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_259_F","shovelGold","F","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_257_G","pickaxeGold","G","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_255_H","axeGold","H","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_253_I","silk","I","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_251_J","feather","J","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_250_K","gunpowder","K","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_249_L","hoeWood","L","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_248_M","hoeStone","M","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_247_N","hoeSteel","N","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_246_O","hoeDiamond","O","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_245_P","hoeGold","P","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_244_Q","seeds","Q","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_243_R","wheat","R","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_242_S","bread","S","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_241_T","helmetLeather","T","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_240_U","plateLeather","U","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_239_V","legsLeather","V","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_238_W","bootsLeather","W","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_237_X","helmetChain","X","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_236_Y","plateChain","Y","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_235_Z","legsChain","Z","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_286_aa","bootsChain","aa","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_285_ab","helmetSteel","ab","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_284_ac","plateSteel","ac","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_283_ad","legsSteel","ad","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_282_ae","bootsSteel","ae","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_281_af","helmetDiamond","af","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_280_ag","plateDiamond","ag","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_279_ah","legsDiamond","ah","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_278_ai","bootsDiamond","ai","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_277_aj","helmetGold","aj","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_276_ak","plateGold","ak","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_275_al","legsGold","al","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_274_am","bootsGold","am","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_273_an","flint","an","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_272_ao","porkRaw","ao","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4017_ap","porkCooked","ap","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_270_aq","painting","aq","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_269_ar","appleGold","ar","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_267_as","sign","as","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_265_at","doorWood","at","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_262_au","bucketEmpty","au","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4016_av","bucketWater","av","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_258_aw","bucketLava","aw","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_256_ax","minecartEmpty","ax","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_254_ay","saddle","ay","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_252_az","doorSteel","az","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_309_aA","redstone","aA","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_308_aB","snowball","aB","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4031_aC","boat","aC","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_306_aD","leather","aD","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_305_aE","bucketMilk","aE","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4030_aF","brick","aF","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_303_aG","clay","aG","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_302_aH","reed","aH","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4029_aI","paper","aI","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4028_aJ","book","aJ","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_299_aK","slimeBall","aK","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4027_aL","minecartCrate","aL","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4026_aM","minecartPowered","aM","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_296_aN","egg","aN","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4025_aO","compass","aO","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4024_aP","fishingRod","aP","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4023_aQ","pocketSundial","aQ","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4022_aR","lightStoneDust","aR","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4021_aS","fishRaw","aS","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4020_aT","fishCooked","aT","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_21021_aU","dyePowder","aU","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_21020_aV","bone","aV","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_21019_aW","sugar","aW","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_21022_aX","cake","aX","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_22019_aY","bed","aY","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_22018_aZ","redstoneRepeater","aZ","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_25010_ba","cookie","ba","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_28010_bb","mapItem","bb","LItemMap;","Lwi;","Item","gk","net/minecraft/src","0"
"field_293_aQ","record13","bc","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_4019_aV","recordCat","bd","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_291_aS","shiftedIndex","be","I","I","Item","gk","net/minecraft/src","0"
"field_290_aT","maxStackSize","bf","I","I","Item","gk","net/minecraft/src","0"
"field_289_aU","maxDamage","a","I","I","Item","gk","net/minecraft/src","0"
"field_4018_aZ","iconIndex","bg","I","I","Item","gk","net/minecraft/src","0"
"field_287_aW","bFull3D","bh","Z","Z","Item","gk","net/minecraft/src","0"
"field_21018_bf","hasSubtypes","bi","Z","Z","Item","gk","net/minecraft/src","0"
"field_20926_a","containerItem","bj","LItem;","Lgk;","Item","gk","net/minecraft/src","0"
"field_332_a","itemName","bk","Ljava/lang/String;","Ljava/lang/String;","Item","gk","net/minecraft/src","0"
"field_315_ba","damageReduceAmountArray","bm","[I","[I","ItemArmor","vs","net/minecraft/src","0"
"field_314_bb","maxDamageArray","bn","[I","[I","ItemArmor","vs","net/minecraft/src","0"
"field_310_a","armorLevel","a","I","I","ItemArmor","vs","net/minecraft/src","0"
"field_313_aX","armorType","bj","I","I","ItemArmor","vs","net/minecraft/src","0"
"field_312_aY","damageReduceAmount","bk","I","I","ItemArmor","vs","net/minecraft/src","0"
"field_311_aZ","renderIndex","bl","I","I","ItemArmor","vs","net/minecraft/src","0"
"field_327_aX","blocksEffectiveAgainst","bj","[LBlock;","[Lun;","ItemAxe","sv","net/minecraft/src","0"
"field_330_a","blockID","a","I","I","ItemBlock","ci","net/minecraft/src","0"
"field_331_a","isFull","a","I","I","ItemBucket","bb","net/minecraft/src","0"
"field_321_a","material","a","LMaterial;","Llj;","ItemDoor","hs","net/minecraft/src","0"
"field_21023_a","dyeColors","a","[Ljava/lang/String;","[Ljava/lang/String;","ItemDye","ki","net/minecraft/src","0"
"field_20921_a","healAmount","a","I","I","ItemFood","yn","net/minecraft/src","0"
"field_25013_bi","isWolfsFavoriteMeat","bj","Z","Z","ItemFood","yn","net/minecraft/src","0"
"field_317_a","minecartType","a","I","I","ItemMinecart","rg","net/minecraft/src","0"
"field_329_aX","blocksEffectiveAgainst","bj","[LBlock;","[Lun;","ItemPickaxe","at","net/minecraft/src","0"
"field_316_a","recordName","a","Ljava/lang/String;","Ljava/lang/String;","ItemRecord","tm","net/minecraft/src","0"
"field_320_a","field_320_a","a","I","I","ItemReed","lr","net/minecraft/src","0"
"field_1356_a","mc","a","LMinecraft;","LMinecraft;","ItemRenderer","qv","net/minecraft/src","0"
"field_9451_b","itemToRender","b","LItemStack;","Liw;","ItemRenderer","qv","net/minecraft/src","0"
"field_9453_c","equippedProgress","c","F","F","ItemRenderer","qv","net/minecraft/src","0"
"field_9452_d","prevEquippedProgress","d","F","F","ItemRenderer","qv","net/minecraft/src","0"
"field_1357_e","renderBlocksInstance","e","LRenderBlocks;","Lct;","ItemRenderer","qv","net/minecraft/src","0"
"field_28131_f","field_28131_f","f","LMapItemRenderer;","Liv;","ItemRenderer","qv","net/minecraft/src","0"
"field_20099_f","field_20099_f","g","I","I","ItemRenderer","qv","net/minecraft/src","0"
"field_318_a","field_318_a","a","I","I","ItemSeeds","rf","net/minecraft/src","0"
"field_326_aX","blocksEffectiveAgainst","bj","[LBlock;","[Lun;","ItemSpade","vu","net/minecraft/src","0"
"field_1615_a","stackSize","a","I","I","ItemStack","iw","net/minecraft/src","0"
"field_1614_b","animationsToGo","b","I","I","ItemStack","iw","net/minecraft/src","0"
"field_1617_c","itemID","c","I","I","ItemStack","iw","net/minecraft/src","0"
"field_1616_d","itemDamage","d","I","I","ItemStack","iw","net/minecraft/src","0"
"field_319_a","weaponDamage","a","I","I","ItemSword","pz","net/minecraft/src","0"
"field_325_aX","blocksEffectiveAgainst","bj","[LBlock;","[Lun;","ItemTool","do","net/minecraft/src","0"
"field_324_aY","efficiencyOnProperMaterial","bk","F","F","ItemTool","do","net/minecraft/src","0"
"field_323_aZ","damageVsEntity","bl","I","I","ItemTool","do","net/minecraft/src","0"
"field_20927_a","toolMaterial","a","LEnumToolMaterial;","Lbs;","ItemTool","do","net/minecraft/src","0"
"field_27294_a","field_27294_a","a","LJ_JsonArrayNodeBuilder;","Leb;","J_ArrayNodeContainer","mw","net/minecraft/src","0"
"field_27293_b","field_27293_b","b","LJ_JsonListenerToJdomAdapter;","Llp;","J_ArrayNodeContainer","mw","net/minecraft/src","0"
"field_27062_a","field_27062_a","a","LJ_JsonNodeSelector;","Ljp;","J_ChainedFunctor","i","net/minecraft/src","0"
"field_27061_b","field_27061_b","b","LJ_JsonNodeSelector;","Ljp;","J_ChainedFunctor","i","net/minecraft/src","0"
"field_27292_a","field_27292_a","a","LJ_JsonFieldBuilder;","Lpj;","J_FieldNodeContainer","my","net/minecraft/src","0"
"field_27291_b","field_27291_b","b","LJ_JsonListenerToJdomAdapter;","Llp;","J_FieldNodeContainer","my","net/minecraft/src","0"
"field_27191_a","field_27191_a","a","I","I","J_InvalidSyntaxException","wv","net/minecraft/src","0"
"field_27190_b","field_27190_b","b","I","I","J_InvalidSyntaxException","wv","net/minecraft/src","0"
"field_27221_a","field_27221_a","a","Ljava/util/List;","Ljava/util/List;","J_JsonArray","oa","net/minecraft/src","0"
"field_27242_a","field_27242_a","a","Ljava/util/List;","Ljava/util/List;","J_JsonArrayNodeBuilder","eb","net/minecraft/src","0"
"field_27228_a","field_27228_a","a","LJ_JsonConstants;","Lvf;","J_JsonConstants","vf","net/minecraft/src","0"
"field_27227_b","field_27227_b","b","LJ_JsonConstants;","Lvf;","J_JsonConstants","vf","net/minecraft/src","0"
"field_27230_c","field_27230_c","c","LJ_JsonConstants;","Lvf;","J_JsonConstants","vf","net/minecraft/src","0"
"field_27229_d","field_27229_d","d","LEnumJsonNodeType;","Las;","J_JsonConstants","vf","net/minecraft/src","0"
"field_27069_a","field_27069_a","a","I","I","J_JsonElementNodeSelector","qc","net/minecraft/src","0"
"field_27031_a","field_27031_a","a","Ljava/lang/String;","Ljava/lang/String;","J_JsonEscapedString","yk","net/minecraft/src","0"
"field_27306_a","field_27306_a","a","LJ_JsonNodeBuilder;","Lkx;","J_JsonFieldBuilder","pj","net/minecraft/src","0"
"field_27305_b","field_27305_b","b","LJ_JsonNodeBuilder;","Lkx;","J_JsonFieldBuilder","pj","net/minecraft/src","0"
"field_27066_a","field_27066_a","a","LJ_JsonStringNode;","Lpw;","J_JsonFieldNodeSelector","qe","net/minecraft/src","0"
"field_27210_a","field_27210_a","a","Ljava/util/Stack;","Ljava/util/Stack;","J_JsonListenerToJdomAdapter","lp","net/minecraft/src","0"
"field_27209_b","field_27209_b","b","LJ_JsonNodeBuilder;","Lkx;","J_JsonListenerToJdomAdapter","lp","net/minecraft/src","0"
"field_27326_a","field_27326_a","a","LJ_Functor;","Lyg;","J_JsonNodeDoesNotMatchChainedJsonNodeSelectorException","mv","net/minecraft/src","0"
"field_27325_b","field_27325_b","b","Ljava/util/List;","Ljava/util/List;","J_JsonNodeDoesNotMatchChainedJsonNodeSelectorException","mv","net/minecraft/src","0"
"field_27320_a","field_27320_a","a","LJ_JsonFormatter;","Lmf;","J_JsonNodeDoesNotMatchPathElementsException","an","net/minecraft/src","0"
"field_27405_a","field_27405_a","a","Ljava/lang/Iterable;","Ljava/lang/Iterable;","J_JsonNodeList","x","net/minecraft/src","0"
"field_27359_a","field_27359_a","a","LJ_Functor;","Lyg;","J_JsonNodeSelector","jp","net/minecraft/src","0"
"field_27226_a","field_27226_a","a","Ljava/util/regex/Pattern;","Ljava/util/regex/Pattern;","J_JsonNumberNode","ix","net/minecraft/src","0"
"field_27225_b","field_27225_b","b","Ljava/lang/String;","Ljava/lang/String;","J_JsonNumberNode","ix","net/minecraft/src","0"
"field_27239_a","field_27239_a","a","LJ_JsonNode;","Lgs;","J_JsonNumberNodeBuilder","ny","net/minecraft/src","0"
"field_27222_a","field_27222_a","a","Ljava/util/Map;","Ljava/util/Map;","J_JsonObject","kn","net/minecraft/src","0"
"field_27238_a","field_27238_a","a","Ljava/util/List;","Ljava/util/List;","J_JsonObjectNodeBuilder","ss","net/minecraft/src","0"
"field_27308_a","field_27308_a","a","LJ_JsonObjectNodeBuilder;","Lss;","J_JsonObjectNodeList","ou","net/minecraft/src","0"
"field_27224_a","field_27224_a","a","Ljava/lang/String;","Ljava/lang/String;","J_JsonStringNode","pw","net/minecraft/src","0"
"field_27244_a","field_27244_a","a","Ljava/lang/String;","Ljava/lang/String;","J_JsonStringNodeBuilder","f","net/minecraft/src","0"
"field_27296_a","field_27296_a","a","LJ_JsonObjectNodeBuilder;","Lss;","J_ObjectNodeContainer","mu","net/minecraft/src","0"
"field_27295_b","field_27295_b","b","LJ_JsonListenerToJdomAdapter;","Llp;","J_ObjectNodeContainer","mu","net/minecraft/src","0"
"field_27338_a","field_27338_a","a","Ljava/io/PushbackReader;","Ljava/io/PushbackReader;","J_PositionTrackingPushbackReader","lf","net/minecraft/src","0"
"field_27337_b","field_27337_b","b","I","I","J_PositionTrackingPushbackReader","lf","net/minecraft/src","0"
"field_27340_c","field_27340_c","c","I","I","J_PositionTrackingPushbackReader","lf","net/minecraft/src","0"
"field_27339_d","field_27339_d","d","Z","Z","J_PositionTrackingPushbackReader","lf","net/minecraft/src","0"
"field_1371_a","keyDescription","a","Ljava/lang/String;","Ljava/lang/String;","KeyBinding","px","net/minecraft/src","0"
"field_1370_b","keyCode","b","I","I","KeyBinding","px","net/minecraft/src","0"
"field_1004_a","field_1004_a","a","Ljava/lang/String;","Ljava/lang/String;","LoadingScreenRenderer","mg","net/minecraft/src","0"
"field_1003_b","mc","b","LMinecraft;","LMinecraft;","LoadingScreenRenderer","mg","net/minecraft/src","0"
"field_1007_c","field_1007_c","c","Ljava/lang/String;","Ljava/lang/String;","LoadingScreenRenderer","mg","net/minecraft/src","0"
"field_1006_d","field_1006_d","d","J","J","LoadingScreenRenderer","mg","net/minecraft/src","0"
"field_1005_e","field_1005_e","e","Z","Z","LoadingScreenRenderer","mg","net/minecraft/src","0"
"field_28213_a","mapColorArray","a","[LMapColor;","[Ldv;","MapColor","dv","net/minecraft/src","0"
"field_28212_b","field_28212_b","b","LMapColor;","Ldv;","MapColor","dv","net/minecraft/src","0"
"field_28211_c","field_28211_c","c","LMapColor;","Ldv;","MapColor","dv","net/minecraft/src","0"
"field_28210_d","field_28210_d","d","LMapColor;","Ldv;","MapColor","dv","net/minecraft/src","0"
