"name","notch","supername","package","side"
"Packet53BlockChange","tq","Packet","net/minecraft/src","0"
"Packet54PlayNoteBlock","vo","Packet","net/minecraft/src","0"
"Packet5PlayerInventory","r","Packet","net/minecraft/src","0"
"Packet60Explosion","rh","Packet","net/minecraft/src","0"
"Packet61DoorChange","fl","Packet","net/minecraft/src","0"
"Packet6SpawnPosition","qx","Packet","net/minecraft/src","0"
"Packet70Bed","by","Packet","net/minecraft/src","0"
"Packet71Weather","ey","Packet","net/minecraft/src","0"
"Packet7UseEntity","a","Packet","net/minecraft/src","0"
"Packet8UpdateHealth","es","Packet","net/minecraft/src","0"
"Packet9Respawn","ot","Packet","net/minecraft/src","0"
"PacketCounter","nr","","net/minecraft/src","0"
"PanelCrashReport","bz","","net/minecraft/src","0"
"Particle","ks","","net/minecraft/src","0"
"Path","lb","","net/minecraft/src","0"
"PathEntity","df","","net/minecraft/src","0"
"Pathfinder","fu","","net/minecraft/src","0"
"PathPoint","d","","net/minecraft/src","0"
"PlayerController","nx","","net/minecraft/src","0"
"PlayerControllerMP","xb","PlayerController","net/minecraft/src","0"
"PlayerControllerSP","oo","PlayerController","net/minecraft/src","0"
"PlayerControllerTest","pf","PlayerController","net/minecraft/src","0"
"PositionTextureVertex","hy","","net/minecraft/src","0"
"RailLogic","vg","","net/minecraft/src","0"
"RecipesArmor","y","","net/minecraft/src","0"
"RecipesCrafting","ju","","net/minecraft/src","0"
"RecipesDyes","nc","","net/minecraft/src","0"
"RecipesFood","nz","","net/minecraft/src","0"
"RecipesIngots","tk","","net/minecraft/src","0"
"RecipeSorter","ku","","net/minecraft/src","0"
"RecipesTools","gy","","net/minecraft/src","0"
"RecipesWeapons","wt","","net/minecraft/src","0"
"RedstoneUpdateInfo","xl","","net/minecraft/src","0"
"RegionFile","qf","","net/minecraft/src","0"
"RegionFileCache","re","","net/minecraft/src","0"
"RegionFileChunkBuffer","hw","","net/minecraft/src","0"
"Render","bu","","net/minecraft/src","0"
"RenderArrow","ly","Render","net/minecraft/src","0"
"RenderBiped","u","RenderLiving","net/minecraft/src","0"
"RenderBlocks","ct","","net/minecraft/src","0"
"RenderBoat","fc","Render","net/minecraft/src","0"
"RenderChicken","im","RenderLiving","net/minecraft/src","0"
"RenderCow","us","RenderLiving","net/minecraft/src","0"
"RenderCreeper","l","RenderLiving","net/minecraft/src","0"
"RenderEngine","jf","","net/minecraft/src","0"
"RenderEntity","lx","Render","net/minecraft/src","0"
"RenderFallingSand","gl","Render","net/minecraft/src","0"
"RenderFireball","kh","Render","net/minecraft/src","0"
"RenderFish","ph","Render","net/minecraft/src","0"
"RenderGhast","pm","RenderLiving","net/minecraft/src","0"
"RenderGiantZombie","xx","RenderLiving","net/minecraft/src","0"
"RenderGlobal","m","","net/minecraft/src","0"
"RenderHelper","t","","net/minecraft/src","0"
"RenderItem","ba","Render","net/minecraft/src","0"
"RenderLightningBolt","pe","Render","net/minecraft/src","0"
"RenderList","tb","","net/minecraft/src","0"
"RenderLiving","gt","Render","net/minecraft/src","0"
"RenderManager","tc","","net/minecraft/src","0"
"RenderMinecart","sw","Render","net/minecraft/src","0"
"RenderPainting","dw","Render","net/minecraft/src","0"
"RenderPig","ma","RenderLiving","net/minecraft/src","0"
"RenderPlayer","dq","RenderLiving","net/minecraft/src","0"
"RenderSheep","xp","RenderLiving","net/minecraft/src","0"
"RenderSlime","mh","RenderLiving","net/minecraft/src","0"
"RenderSnowball","de","Render","net/minecraft/src","0"
"RenderSorter","lz","","net/minecraft/src","0"
"RenderSpider","yo","RenderLiving","net/minecraft/src","0"
"RenderSquid","eq","RenderLiving","net/minecraft/src","0"
"RenderTNTPrimed","oj","Render","net/minecraft/src","0"
"RenderWolf","vw","RenderLiving","net/minecraft/src","0"
"SaveConverterMcRegion","hg","SaveFormatOld","net/minecraft/src","0"
"SaveFormatComparator","ut","","net/minecraft/src","0"
"SaveFormatOld","tl","","net/minecraft/src","0"
"SaveHandler","fk","","net/minecraft/src","0"
"SaveHandlerMP","wp","","net/minecraft/src","0"
"SaveOldDir","mt","SaveHandler","net/minecraft/src","0"
"ScaledResolution","qm","","net/minecraft/src","0"
"ScreenShotHelper","hh","","net/minecraft/src","0"
"Session","gp","","net/minecraft/src","0"
"ShapedRecipes","ip","","net/minecraft/src","0"
"ShapelessRecipes","to","","net/minecraft/src","0"
"SignModel","ra","","net/minecraft/src","0"
"Slot","gn","","net/minecraft/src","0"
"SlotArmor","pr","Slot","net/minecraft/src","0"
"SlotCrafting","ym","Slot","net/minecraft/src","0"
"SlotFurnace","vi","Slot","net/minecraft/src","0"
"SorterStatsBlock","pn","","net/minecraft/src","0"
"SorterStatsItem","gd","","net/minecraft/src","0"
"SoundManager","yf","","net/minecraft/src","0"
"SoundPool","hp","","net/minecraft/src","0"
"SoundPoolEntry","bg","","net/minecraft/src","0"
"SpawnerAnimals","co","","net/minecraft/src","0"
"SpawnListEntry","bi","","net/minecraft/src","0"
"StatBase","vj","","net/minecraft/src","0"
"StatBasic","xu","StatBase","net/minecraft/src","0"
"StatCollector","dm","","net/minecraft/src","0"
"StatCrafting","tr","StatBase","net/minecraft/src","0"
"StatFileWriter","wz","","net/minecraft/src","0"
"StatList","ji","","net/minecraft/src","0"
"StatsSyncher","ch","","net/minecraft/src","0"
"StatStringFormatKeyInv","kd","","net/minecraft/src","0"
"StatTypeDistance","bl","","net/minecraft/src","0"
"StatTypeSimple","bo","","net/minecraft/src","0"
"StatTypeTime","bm","","net/minecraft/src","0"
"StepSound","cr","","net/minecraft/src","0"
"StepSoundSand","ai","StepSound","net/minecraft/src","0"
"StepSoundStone","ak","StepSound","net/minecraft/src","0"
"StringTranslate","nd","","net/minecraft/src","0"
"Teleporter","ul","","net/minecraft/src","0"
"TerrainTextureManager","uh","","net/minecraft/src","0"
"Tessellator","ns","","net/minecraft/src","0"
"TextureCompassFX","au","TextureFX","net/minecraft/src","0"
"TexturedQuad","tu","","net/minecraft/src","0"
"TextureFlamesFX","ry","TextureFX","net/minecraft/src","0"
"TextureFX","av","","net/minecraft/src","0"
"TextureLavaFlowFX","ic","TextureFX","net/minecraft/src","0"
"TextureLavaFX","ce","TextureFX","net/minecraft/src","0"
"TexturePackBase","h","","net/minecraft/src","0"
"TexturePackCustom","vh","TexturePackBase","net/minecraft/src","0"
"TexturePackDefault","ow","TexturePackBase","net/minecraft/src","0"
"TexturePackList","ih","","net/minecraft/src","0"
"TexturePortalFX","hq","TextureFX","net/minecraft/src","0"
"TextureWatchFX","kq","TextureFX","net/minecraft/src","0"
"TextureWaterFlowFX","od","TextureFX","net/minecraft/src","0"
"TextureWaterFX","vk","TextureFX","net/minecraft/src","0"
"ThreadCheckHasPaid","kl","","net/minecraft/src","0"
"ThreadCloseConnection","wy","","net/minecraft/src","0"
"ThreadConnectToServer","wq","","net/minecraft/src","0"
"ThreadDownloadImage","te","","net/minecraft/src","0"
"ThreadDownloadImageData","ei","","net/minecraft/src","0"
"ThreadDownloadResources","cx","","net/minecraft/src","0"
"ThreadRunIsoClient","ts","","net/minecraft/src","0"
"ThreadSleepForever","kc","","net/minecraft/src","0"
"ThreadStatSyncherReceive","vc","","net/minecraft/src","0"
"ThreadStatSyncherSend","vb","","net/minecraft/src","0"
"TileEntity","os","","net/minecraft/src","0"
"TileEntityChest","jo","TileEntity","net/minecraft/src","0"
"TileEntityDispenser","ay","TileEntity","net/minecraft/src","0"
"TileEntityFurnace","sf","TileEntity","net/minecraft/src","0"
"TileEntityMobSpawner","cw","TileEntity","net/minecraft/src","0"
"TileEntityMobSpawnerRenderer","af","TileEntitySpecialRenderer","net/minecraft/src","0"
"TileEntityNote","ti","TileEntity","net/minecraft/src","0"
"TileEntityRecordPlayer","ee","TileEntity","net/minecraft/src","0"
"TileEntityRenderer","lh","","net/minecraft/src","0"
"TileEntitySign","yb","TileEntity","net/minecraft/src","0"
"TileEntitySignRenderer","pk","TileEntitySpecialRenderer","net/minecraft/src","0"
"TileEntitySpecialRenderer","jb","","net/minecraft/src","0"
"Timer","pu","","net/minecraft/src","0"
"UnexpectedThrowable","mc","","net/minecraft/src","0"
"Vec3D","br","","net/minecraft/src","0"
"WatchableObject","lw","","net/minecraft/src","0"
"World","fb","","net/minecraft/src","0"
"WorldBlockPositionType","th","","net/minecraft/src","0"
"WorldChunkManager","xm","","net/minecraft/src","0"
"WorldChunkManagerHell","hb","WorldChunkManager","net/minecraft/src","0"
"WorldClient","mi","World","net/minecraft/src","0"
"WorldGenBigTree","ie","WorldGenerator","net/minecraft/src","0"
"WorldGenCactus","fv","WorldGenerator","net/minecraft/src","0"
"WorldGenClay","mo","WorldGenerator","net/minecraft/src","0"
"WorldGenDeadBush","kp","WorldGenerator","net/minecraft/src","0"
"WorldGenDungeons","ep","WorldGenerator","net/minecraft/src","0"
"WorldGenerator","pc","","net/minecraft/src","0"
"WorldGenFire","xj","WorldGenerator","net/minecraft/src","0"
"WorldGenFlowers","bd","WorldGenerator","net/minecraft/src","0"
"WorldGenForest","j","WorldGenerator","net/minecraft/src","0"
"WorldGenGlowStone1","gb","WorldGenerator","net/minecraft/src","0"
"WorldGenGlowStone2","sa","WorldGenerator","net/minecraft/src","0"
"WorldGenHellLava","py","WorldGenerator","net/minecraft/src","0"
"WorldGenLakes","dh","WorldGenerator","net/minecraft/src","0"
"WorldGenLiquids","xf","WorldGenerator","net/minecraft/src","0"
"WorldGenMinable","fj","WorldGenerator","net/minecraft/src","0"
"WorldGenPumpkin","wo","WorldGenerator","net/minecraft/src","0"
"WorldGenReed","io","WorldGenerator","net/minecraft/src","0"
"WorldGenTaiga1","ps","WorldGenerator","net/minecraft/src","0"
"WorldGenTaiga2","wj","WorldGenerator","net/minecraft/src","0"
"WorldGenTallGrass","ao","WorldGenerator","net/minecraft/src","0"
"WorldGenTrees","xy","WorldGenerator","net/minecraft/src","0"
"WorldInfo","eg","","net/minecraft/src","0"
"WorldProvider","wr","","net/minecraft/src","0"
"WorldProviderHell","vv","WorldProvider","net/minecraft/src","0"
"WorldProviderSky","ax","WorldProvider","net/minecraft/src","0"
"WorldProviderSurface","rc","WorldProvider","net/minecraft/src","0"
"WorldRenderer","di","","net/minecraft/src","0"
"MinecraftServer","MinecraftServer","","net/minecraft/server","1"
"Achievement","iq","StatBase","net/minecraft/src","1"
"AchievementList","cw","","net/minecraft/src","1"
"AchievementMap","b","","net/minecraft/src","1"
"AxisAlignedBB","cx","","net/minecraft/src","1"
"BiomeGenBase","gp","","net/minecraft/src","1"
"BiomeGenDesert","du","BiomeGenBase","net/minecraft/src","1"
"BiomeGenForest","kg","BiomeGenBase","net/minecraft/src","1"
"BiomeGenHell","l","BiomeGenBase","net/minecraft/src","1"
"BiomeGenRainforest","ph","BiomeGenBase","net/minecraft/src","1"
"BiomeGenSky","la","BiomeGenBase","net/minecraft/src","1"
"BiomeGenSwamp","lw","BiomeGenBase","net/minecraft/src","1"
"BiomeGenTaiga","f","BiomeGenBase","net/minecraft/src","1"
"Block","mu","","net/minecraft/src","1"
"BlockBed","nc","Block","net/minecraft/src","1"
"BlockBookshelf","ep","Block","net/minecraft/src","1"
"BlockBreakable","gf","Block","net/minecraft/src","1"
"BlockButton","iw","Block","net/minecraft/src","1"
"BlockCactus","jb","Block","net/minecraft/src","1"
"BlockCake","mr","Block","net/minecraft/src","1"
"BlockChest","e","BlockContainer","net/minecraft/src","1"
"BlockClay","lb","Block","net/minecraft/src","1"
"BlockCloth","co","Block","net/minecraft/src","1"
"BlockContainer","kx","Block","net/minecraft/src","1"
"BlockCrops","ig","BlockFlower","net/minecraft/src","1"
"BlockDeadBush","fx","BlockFlower","net/minecraft/src","1"
"BlockDetectorRail","jk","BlockRail","net/minecraft/src","1"
"BlockDirt","jc","Block","net/minecraft/src","1"
"BlockDispenser","os","BlockContainer","net/minecraft/src","1"
"BlockDoor","gz","Block","net/minecraft/src","1"
"BlockFarmland","nh","Block","net/minecraft/src","1"
"BlockFence","gk","Block","net/minecraft/src","1"
"BlockFire","pl","Block","net/minecraft/src","1"
"BlockFlower","nq","Block","net/minecraft/src","1"
"BlockFlowing","iz","BlockFluid","net/minecraft/src","1"
"BlockFluid","kr","Block","net/minecraft/src","1"
"BlockFurnace","lv","BlockContainer","net/minecraft/src","1"
"BlockGlass","dm","BlockBreakable","net/minecraft/src","1"
"BlockGlowStone","ho","Block","net/minecraft/src","1"
"BlockGrass","ob","Block","net/minecraft/src","1"
"BlockGravel","id","BlockSand","net/minecraft/src","1"
"BlockIce","ih","BlockBreakable","net/minecraft/src","1"
"BlockJukeBox","dr","BlockContainer","net/minecraft/src","1"
"BlockLadder","ce","Block","net/minecraft/src","1"
"BlockLeaves","aq","BlockLeavesBase","net/minecraft/src","1"
"BlockLeavesBase","ik","Block","net/minecraft/src","1"
"BlockLever","ov","Block","net/minecraft/src","1"
"BlockLockedChest","gs","Block","net/minecraft/src","1"
"BlockLog","nd","Block","net/minecraft/src","1"
"BlockMobSpawner","bx","BlockContainer","net/minecraft/src","1"
"BlockMushroom","lz","BlockFlower","net/minecraft/src","1"
"BlockNetherrack","pf","Block","net/minecraft/src","1"
"BlockNote","jo","BlockContainer","net/minecraft/src","1"
"BlockObsidian","df","BlockStone","net/minecraft/src","1"
"BlockOre","hz","Block","net/minecraft/src","1"
"BlockOreStorage","i","Block","net/minecraft/src","1"
"BlockPortal","z","BlockBreakable","net/minecraft/src","1"
"BlockPressurePlate","ba","Block","net/minecraft/src","1"
"BlockPumpkin","dg","Block","net/minecraft/src","1"
"BlockRail","jg","Block","net/minecraft/src","1"
"BlockRedstoneOre","ax","Block","net/minecraft/src","1"
"BlockRedstoneRepeater","oa","Block","net/minecraft/src","1"
"BlockRedstoneTorch","bw","BlockTorch","net/minecraft/src","1"
"BlockRedstoneWire","lk","Block","net/minecraft/src","1"
"BlockReed","kk","Block","net/minecraft/src","1"
"BlockSand","eg","Block","net/minecraft/src","1"
"BlockSandStone","kh","Block","net/minecraft/src","1"
"BlockSapling","es","BlockFlower","net/minecraft/src","1"
"BlockSign","mp","BlockContainer","net/minecraft/src","1"
"BlockSnow","gg","Block","net/minecraft/src","1"
"BlockSnowBlock","o","Block","net/minecraft/src","1"
"BlockSoulSand","is","Block","net/minecraft/src","1"
"BlockSponge","on","Block","net/minecraft/src","1"
"BlockStairs","lq","Block","net/minecraft/src","1"
"BlockStationary","ip","BlockFluid","net/minecraft/src","1"
"BlockStep","po","Block","net/minecraft/src","1"
"BlockStone","cv","Block","net/minecraft/src","1"
"BlockTallGrass","kv","BlockFlower","net/minecraft/src","1"
"BlockTNT","s","Block","net/minecraft/src","1"
"BlockTorch","ni","Block","net/minecraft/src","1"
"BlockTrapDoor","ja","Block","net/minecraft/src","1"
"BlockWeb","kq","Block","net/minecraft/src","1"
"BlockWorkbench","dl","Block","net/minecraft/src","1"
"ChatAllowedCharacters","ds","","net/minecraft/src","1"
"Chunk","hf","","net/minecraft/src","1"
"ChunkBlockMap","ng","","net/minecraft/src","1"
"ChunkCache","db","","net/minecraft/src","1"
"ChunkCoordinates","au","","net/minecraft/src","1"
"ChunkCoordIntPair","ps","","net/minecraft/src","1"
"ChunkFile","cl","","net/minecraft/src","1"
"ChunkFilePattern","ks","","net/minecraft/src","1"
"ChunkFolderPattern","bk","","net/minecraft/src","1"
"ChunkLoader","mc","","net/minecraft/src","1"
"ChunkPosition","nt","","net/minecraft/src","1"
"ChunkProvider","iy","","net/minecraft/src","1"
"ChunkProviderGenerate","pc","","net/minecraft/src","1"
"ChunkProviderHell","jx","","net/minecraft/src","1"
"ChunkProviderServer","hb","","net/minecraft/src","1"
"ChunkProviderSky","fz","","net/minecraft/src","1"
"CompressedStreamTools","af","","net/minecraft/src","1"
"ConsoleCommandHandler","ly","","net/minecraft/src","1"
"ConsoleLogFormatter","nz","","net/minecraft/src","1"
"ConsoleLogManager","et","","net/minecraft/src","1"
"Container","cj","","net/minecraft/src","1"
"ContainerChest","bf","Container","net/minecraft/src","1"
"ContainerDispenser","lh","Container","net/minecraft/src","1"
"ContainerFurnace","as","Container","net/minecraft/src","1"
"ContainerPlayer","n","Container","net/minecraft/src","1"
"ContainerWorkbench","fs","Container","net/minecraft/src","1"
"ConvertProgressUpdater","bp","","net/minecraft/src","1"
"CraftingManager","ew","","net/minecraft/src","1"
"DataWatcher","mk","","net/minecraft/src","1"
"Empty1","el","","net/minecraft/src","1"
"Empty2","fh","","net/minecraft/src","1"
"EmptyChunk","hd","Chunk","net/minecraft/src","1"
"Entity","lm","","net/minecraft/src","1"
"EntityAnimal","an","EntityCreature","net/minecraft/src","1"
"EntityArrow","ll","Entity","net/minecraft/src","1"
"EntityBoat","dz","Entity","net/minecraft/src","1"
"EntityChicken","oj","EntityAnimal","net/minecraft/src","1"
"EntityCow","bb","EntityAnimal","net/minecraft/src","1"
"EntityCreature","fn","EntityLiving","net/minecraft/src","1"
"EntityCreeper","ea","EntityMob","net/minecraft/src","1"
"EntityEgg","nn","Entity","net/minecraft/src","1"
"EntityFallingSand","gi","Entity","net/minecraft/src","1"
"EntityFireball","bh","Entity","net/minecraft/src","1"
"EntityFish","hn","Entity","net/minecraft/src","1"
"EntityFlying","oc","EntityLiving","net/minecraft/src","1"
"EntityGhast","aw","EntityFlying","net/minecraft/src","1"
"EntityGiantZombie","im","EntityMob","net/minecraft/src","1"
"EntityItem","ex","Entity","net/minecraft/src","1"
"EntityLightningBolt","c","EntityWeatherEffect","net/minecraft/src","1"
"EntityList","fy","","net/minecraft/src","1"
"EntityLiving","hi","Entity","net/minecraft/src","1"
"EntityMinecart","pj","Entity","net/minecraft/src","1"
"EntityMob","en","EntityCreature","net/minecraft/src","1"
"EntityPainting","kb","Entity","net/minecraft/src","1"
"EntityPig","nv","EntityAnimal","net/minecraft/src","1"
"EntityPigZombie","pa","EntityZombie","net/minecraft/src","1"
"EntityPlayer","ek","EntityLiving","net/minecraft/src","1"
"EntityPlayerMP","dj","EntityPlayer","net/minecraft/src","1"
"EntitySheep","cc","EntityAnimal","net/minecraft/src","1"
"EntitySkeleton","dt","EntityMob","net/minecraft/src","1"
"EntitySlime","mv","EntityLiving","net/minecraft/src","1"
"EntitySnowball","bc","Entity","net/minecraft/src","1"
"EntitySpider","bl","EntityMob","net/minecraft/src","1"
"EntitySquid","ox","EntityWaterMob","net/minecraft/src","1"
"EntityTNTPrimed","kc","Entity","net/minecraft/src","1"
"EntityTracker","ne","","net/minecraft/src","1"
"EntityTrackerEntry","fd","","net/minecraft/src","1"
"EntityWaterMob","ad","EntityCreature","net/minecraft/src","1"
"EntityWeatherEffect","pr","Entity","net/minecraft/src","1"
"EntityWolf","ef","EntityAnimal","net/minecraft/src","1"
"EntityZombie","mx","EntityMob","net/minecraft/src","1"
"EnumArt","fp","","net/minecraft/src","1"
"EnumCreatureType","he","","net/minecraft/src","1"
"EnumMobType","kt","","net/minecraft/src","1"
"EnumMovingObjectType","gb","","net/minecraft/src","1"
"EnumSkyBlock","cm","","net/minecraft/src","1"
"EnumStatus","bu","","net/minecraft/src","1"
"EnumToolMaterial","az","","net/minecraft/src","1"
"Explosion","kd","","net/minecraft/src","1"
"FurnaceRecipes","dc","","net/minecraft/src","1"
"GuiLogFormatter","fg","","net/minecraft/src","1"
"GuiLogOutputHandler","cg","","net/minecraft/src","1"
"GuiStatsComponent","gv","","net/minecraft/src","1"
"GuiStatsListener","hj","","net/minecraft/src","1"
"IAnimals","t","","net/minecraft/src","1"
"IBlockAccess","ot","","net/minecraft/src","1"
"IChunkLoader","am","","net/minecraft/src","1"
"IChunkProvider","bj","","net/minecraft/src","1"
"ICommandListener","lx","","net/minecraft/src","1"
"ICrafting","cn","","net/minecraft/src","1"
"IInventory","hm","","net/minecraft/src","1"
"IMob","di","","net/minecraft/src","1"
"InventoryCrafting","hw","","net/minecraft/src","1"
"InventoryCraftResult","nx","","net/minecraft/src","1"
"InventoryLargeChest","iv","","net/minecraft/src","1"
"InventoryPlayer","fv","","net/minecraft/src","1"
"IPlayerFileData","fj","","net/minecraft/src","1"
"IProgressUpdate","pb","","net/minecraft/src","1"
"IRecipe","ci","","net/minecraft/src","1"
"ISaveFormat","ii","","net/minecraft/src","1"
"ISaveHandler","oe","","net/minecraft/src","1"
"IStatType","nw","","net/minecraft/src","1"
"Item","eh","","net/minecraft/src","1"
"ItemArmor","np","Item","net/minecraft/src","1"
"ItemAxe","lu","ItemTool","net/minecraft/src","1"
"ItemBed","hh","Item","net/minecraft/src","1"
"ItemBlock","bi","Item","net/minecraft/src","1"
"ItemBoat","nb","Item","net/minecraft/src","1"
"ItemBow","kf","Item","net/minecraft/src","1"
"ItemBucket","ak","Item","net/minecraft/src","1"
"ItemCloth","ao","ItemBlock","net/minecraft/src","1"
"ItemCoal","ky","Item","net/minecraft/src","1"
"ItemCookie","jv","ItemFood","net/minecraft/src","1"
"ItemDoor","fe","Item","net/minecraft/src","1"
"ItemDye","gr","Item","net/minecraft/src","1"
"ItemEgg","hu","Item","net/minecraft/src","1"
"ItemFishingRod","bt","Item","net/minecraft/src","1"
"ItemFlintAndSteel","pd","Item","net/minecraft/src","1"
"ItemFood","pp","Item","net/minecraft/src","1"
"ItemHoe","gw","Item","net/minecraft/src","1"
"ItemInWorldManager","pm","","net/minecraft/src","1"
"ItemLog","ei","ItemBlock","net/minecraft/src","1"
"ItemMap","od","ItemMapBase","net/minecraft/src","1"
"ItemMapBase","bm","Item","net/minecraft/src","1"
"ItemMinecart","ko","Item","net/minecraft/src","1"
"ItemPainting","pk","Item","net/minecraft/src","1"
"ItemPickaxe","ag","ItemTool","net/minecraft/src","1"
"ItemRecord","mf","Item","net/minecraft/src","1"
"ItemRedstone","fi","Item","net/minecraft/src","1"
"ItemReed","hk","Item","net/minecraft/src","1"
"ItemSaddle","lc","Item","net/minecraft/src","1"
"ItemSapling","hx","ItemBlock","net/minecraft/src","1"
"ItemSeeds","kn","Item","net/minecraft/src","1"
"ItemSign","mz","Item","net/minecraft/src","1"
"ItemSlab","cu","ItemBlock","net/minecraft/src","1"
"ItemSnowball","cd","Item","net/minecraft/src","1"
"ItemSoup","bd","ItemFood","net/minecraft/src","1"
"ItemSpade","nr","ItemTool","net/minecraft/src","1"
"ItemStack","fw","","net/minecraft/src","1"
"ItemSword","jt","Item","net/minecraft/src","1"
"ItemTool","ch","Item","net/minecraft/src","1"
"IUpdatePlayerListBox","de","","net/minecraft/src","1"
"IWorldAccess","jm","","net/minecraft/src","1"
"MapColor","ck","","net/minecraft/src","1"
"MapCoord","ah","","net/minecraft/src","1"
"MapData","ft","MapDataBase","net/minecraft/src","1"
"MapDataBase","ey","","net/minecraft/src","1"
"MapGenBase","dw","","net/minecraft/src","1"
"MapGenCaves","lp","MapGenBase","net/minecraft/src","1"
"MapGenCavesHell","jl","MapGenBase","net/minecraft/src","1"
"MapInfo","li","","net/minecraft/src","1"
"MapStorage","eq","","net/minecraft/src","1"
"Material","hg","","net/minecraft/src","1"
"MaterialLiquid","lg","Material","net/minecraft/src","1"
"MaterialLogic","ab","Material","net/minecraft/src","1"
"MaterialPortal","jd","Material","net/minecraft/src","1"
"MaterialTransparent","hl","Material","net/minecraft/src","1"
"MathHelper","fo","","net/minecraft/src","1"
"MCHash","gl","","net/minecraft/src","1"
"MCHashEntry","ny","","net/minecraft/src","1"
"McRegionChunkLoader","gy","","net/minecraft/src","1"
"MetadataChunkBlock","lr","","net/minecraft/src","1"
"MinecraftException","mt","","net/minecraft/src","1"
"ModelBed","gc","","net/minecraft/src","1"
"MovingObjectPosition","na","","net/minecraft/src","1"
"NBTBase","fm","","net/minecraft/src","1"
"NBTTagByte","jy","NBTBase","net/minecraft/src","1"
"NBTTagByteArray","ez","NBTBase","net/minecraft/src","1"
"NBTTagCompound","in","NBTBase","net/minecraft/src","1"
"NBTTagDouble","lt","NBTBase","net/minecraft/src","1"
"NBTTagEnd","hc","NBTBase","net/minecraft/src","1"
"NBTTagFloat","j","NBTBase","net/minecraft/src","1"
"NBTTagInt","jn","NBTBase","net/minecraft/src","1"
"NBTTagList","ln","NBTBase","net/minecraft/src","1"
"NBTTagLong","hs","NBTBase","net/minecraft/src","1"
"NBTTagShort","mq","NBTBase","net/minecraft/src","1"
"NBTTagString","om","NBTBase","net/minecraft/src","1"
"NetHandler","ma","","net/minecraft/src","1"
"NetLoginHandler","ec","NetHandler","net/minecraft/src","1"
"NetServerHandler","gx","NetHandler","net/minecraft/src","1"
"NetworkAcceptThread","kz","","net/minecraft/src","1"
"NetworkListenThread","cs","","net/minecraft/src","1"
"NetworkManager","ji","","net/minecraft/src","1"
"NetworkMasterThread","oo","","net/minecraft/src","1"
"NetworkReaderThread","oq","","net/minecraft/src","1"
"NetworkWriterThread","or","","net/minecraft/src","1"
"NextTickListEntry","ke","","net/minecraft/src","1"
"NibbleArray","nu","","net/minecraft/src","1"
"NoiseGenerator","by","","net/minecraft/src","1"
"NoiseGenerator2","bg","","net/minecraft/src","1"
"NoiseGeneratorOctaves","ml","NoiseGenerator","net/minecraft/src","1"
"NoiseGeneratorOctaves2","mm","NoiseGenerator","net/minecraft/src","1"
"NoiseGeneratorPerlin","aa","NoiseGenerator","net/minecraft/src","1"
"Packet","gq","","net/minecraft/src","1"
"Packet0KeepAlive","hp","Packet","net/minecraft/src","1"
"Packet100OpenWindow","fu","Packet","net/minecraft/src","1"
"Packet101CloseWindow","ht","Packet","net/minecraft/src","1"
"Packet102WindowClick","ka","Packet","net/minecraft/src","1"
"Packet103SetSlot","fc","Packet","net/minecraft/src","1"
"Packet104WindowItems","go","Packet","net/minecraft/src","1"
"Packet105UpdateProgressbar","ia","Packet","net/minecraft/src","1"
"Packet106Transaction","ix","Packet","net/minecraft/src","1"
"Packet10Flying","fk","Packet","net/minecraft/src","1"
"Packet11PlayerPosition","u","Packet10Flying","net/minecraft/src","1"
"Packet12PlayerLook","nf","Packet10Flying","net/minecraft/src","1"
"Packet130UpdateSign","mo","Packet","net/minecraft/src","1"
"Packet131MapData","v","Packet","net/minecraft/src","1"
"Packet13PlayerLookMove","da","Packet10Flying","net/minecraft/src","1"
"Packet14BlockDig","gj","Packet","net/minecraft/src","1"
"Packet15Place","em","Packet","net/minecraft/src","1"
"Packet16BlockItemSwitch","fb","Packet","net/minecraft/src","1"
"Packet17Sleep","gn","Packet","net/minecraft/src","1"
"Packet18Animation","ij","Packet","net/minecraft/src","1"
"Packet19EntityAction","mg","Packet","net/minecraft/src","1"
"Packet1Login","ir","Packet","net/minecraft/src","1"
"Packet200Statistic","iu","Packet","net/minecraft/src","1"
"Packet20NamedEntitySpawn","hr","Packet","net/minecraft/src","1"
"Packet21PickupSpawn","ic","Packet","net/minecraft/src","1"
"Packet22Collect","ca","Packet","net/minecraft/src","1"
"Packet23VehicleSpawn","lo","Packet","net/minecraft/src","1"
"Packet24MobSpawn","gd","Packet","net/minecraft/src","1"
"Packet255KickDisconnect","pn","Packet","net/minecraft/src","1"
"Packet25EntityPainting","nm","Packet","net/minecraft/src","1"
"Packet27Position","jw","Packet","net/minecraft/src","1"
"Packet28EntityVelocity","ed","Packet","net/minecraft/src","1"
"Packet29DestroyEntity","kw","Packet","net/minecraft/src","1"
"Packet2Handshake","hv","Packet","net/minecraft/src","1"
"Packet30Entity","mn","Packet","net/minecraft/src","1"
"Packet31RelEntityMove","ls","Packet30Entity","net/minecraft/src","1"
"Packet32EntityLook","ld","Packet30Entity","net/minecraft/src","1"
"Packet33RelEntityMoveLook","jr","Packet30Entity","net/minecraft/src","1"
"Packet34EntityTeleport","kj","Packet","net/minecraft/src","1"
"Packet38EntityStatus","ga","Packet","net/minecraft/src","1"
"Packet39AttachEntity","il","Packet","net/minecraft/src","1"
"Packet3Chat","jh","Packet","net/minecraft/src","1"
