"name","notch","supername","package","side"
"Packet30Entity","aff","Packet","net/minecraft/src","0"
"SorterStatsItem","eh","","net/minecraft/src","0"
"StructureNetherBridgePieces","ht","","net/minecraft/src","0"
"J_JdomParser","fe","","net/minecraft/src","0"
"RenderLightningBolt","acc","Render","net/minecraft/src","0"
"InventoryBasic","kz","","net/minecraft/src","0"
"ItemFood","aio","Item","net/minecraft/src","0"
"UnexpectedThrowable","hz","","net/minecraft/src","0"
"EnchantmentOxygen","ol","Enchantment","net/minecraft/src","0"
"EnchantmentWaterWorker","ahv","Enchantment","net/minecraft/src","0"
"StatStringFormatKeyInv","gm","","net/minecraft/src","0"
"EntityThrowable","ap","Entity","net/minecraft/src","0"
"Packet255KickDisconnect","aij","Packet","net/minecraft/src","0"
"StatCrafting","aey","StatBase","net/minecraft/src","0"
"ItemBow","lh","Item","net/minecraft/src","0"
"J_JsonArrayNodeSelector","yt","J_LeafFunctor","net/minecraft/src","0"
"WorldGenBigTree","xf","WorldGenerator","net/minecraft/src","0"
"ItemSeeds","lo","Item","net/minecraft/src","0"
"SlotBrewingStandPotion","hl","Slot","net/minecraft/src","0"
"WorldGenGlowStone1","eg","WorldGenerator","net/minecraft/src","0"
"EntitySmokeFX","aho","EntityFX","net/minecraft/src","0"
"EntityPickupFX","uk","EntityFX","net/minecraft/src","0"
"RecipesFood","abe","","net/minecraft/src","0"
"ContainerDispenser","adx","Container","net/minecraft/src","0"
"BlockSnowBlock","v","Block","net/minecraft/src","0"
"ComponentNetherBridgeEntrance","nu","ComponentNetherBridgePiece","net/minecraft/src","0"
"ModelSnowMan","dm","ModelBase","net/minecraft/src","0"
"EntityGhast","sk","EntityFlying","net/minecraft/src","0"
"NBTTagLong","aaa","NBTBase","net/minecraft/src","0"
"Empty3","abx","","net/minecraft/src","0"
"Packet131MapData","ad","Packet","net/minecraft/src","0"
"StructureNetherBridgeEnd","ha","ComponentNetherBridgePiece","net/minecraft/src","0"
"RenderSquid","un","RenderLiving","net/minecraft/src","0"
"Particle","gw","","net/minecraft/src","0"
"EntityArrow","mc","Entity","net/minecraft/src","0"
"RegionFile","ku","","net/minecraft/src","0"
"GuiStats","cq","GuiScreen","net/minecraft/src","0"
"TexturePackBase","g","","net/minecraft/src","0"
"BlockRedstoneTorch","tl","BlockTorch","net/minecraft/src","0"
"BlockButton","jj","Block","net/minecraft/src","0"
"BlockBed","ny","Block","net/minecraft/src","0"
"NoiseGeneratorPerlin","ah","NoiseGenerator","net/minecraft/src","0"
"StatCollector","cm","","net/minecraft/src","0"
"J_ArrayNodeContainer","aaj","","net/minecraft/src","0"
"GenLayer","ug","","net/minecraft/src","0"
"RenderFireball","yw","Render","net/minecraft/src","0"
"ThreadDownloadImage","aen","","net/minecraft/src","0"
"EntityCritFX","qs","EntityFX","net/minecraft/src","0"
"RegionFileCache","adj","","net/minecraft/src","0"
"ItemSpade","agm","ItemTool","net/minecraft/src","0"
"EnumJsonNodeTypeMappingHelper","hc","","net/minecraft/src","0"
"ComponentMineshaftRoom","qw","StructureComponent","net/minecraft/src","0"
"EnumArmorMaterial","bu","","net/minecraft/src","0"
"J_JsonNodeBuilders","aej","","net/minecraft/src","0"
"ComponentVillageHouse4_Garden","ei","ComponentVillage","net/minecraft/src","0"
"GuiSlot","hg","","net/minecraft/src","0"
"MapItemRenderer","xq","","net/minecraft/src","0"
"ComponentNetherBridgeCorridor5","aau","ComponentNetherBridgePiece","net/minecraft/src","0"
"J_JsonArray","abg","J_JsonRootNode","net/minecraft/src","0"
"NBTTagEnd","hh","NBTBase","net/minecraft/src","0"
"EnchantmentData","kb","WeightedRandomChoice","net/minecraft/src","0"
"GenLayerRiverInit","it","GenLayer","net/minecraft/src","0"
"GuiCreateWorld","ux","GuiScreen","net/minecraft/src","0"
"RenderPainting","cu","Render","net/minecraft/src","0"
"IStatType","pe","","net/minecraft/src","0"
"BlockPistonBase","yg","Block","net/minecraft/src","0"
"ModelLargeChest","ss","ModelChest","net/minecraft/src","0"
"Packet8UpdateHealth","dg","Packet","net/minecraft/src","0"
"CraftingManager","ez","","net/minecraft/src","0"
"FurnaceRecipes","dl","","net/minecraft/src","0"
"ComponentStrongholdStairsStraight","aba","ComponentStronghold","net/minecraft/src","0"
"GuiEnchantment","qu","GuiContainer","net/minecraft/src","0"
"EnumMovingObjectType","xy","","net/minecraft/src","0"
"ThreadDownloadResources","by","","net/minecraft/src","0"
"J_JsonElementNodeSelector","act","J_LeafFunctor","net/minecraft/src","0"
"NBTTagByte","la","NBTBase","net/minecraft/src","0"
"EnchantmentLootBonus","ka","Enchantment","net/minecraft/src","0"
"WorldGenForest","h","WorldGenerator","net/minecraft/src","0"
"StructureComponent","gh","","net/minecraft/src","0"
"BlockDirt","abo","Block","net/minecraft/src","0"
"RenderSnowball","ce","Render","net/minecraft/src","0"
"ThreadPollServers","bl","","net/minecraft/src","0"
"WeightedRandom","nw","","net/minecraft/src","0"
"BlockCloth","uf","Block","net/minecraft/src","0"
"DamageSource","ky","","net/minecraft/src","0"
"RenderHelper","rk","","net/minecraft/src","0"
"SaveFormatComparator","nv","","net/minecraft/src","0"
"Packet15Place","eo","Packet","net/minecraft/src","0"
"Packet18Animation","jb","Packet","net/minecraft/src","0"
"ComponentNetherBridgeCorridor","hp","ComponentNetherBridgePiece","net/minecraft/src","0"
"RenderTNTPrimed","abk","Render","net/minecraft/src","0"
"RenderFallingSand","wa","Render","net/minecraft/src","0"
"ThreadRunIsoClient","mz","","net/minecraft/src","0"
"TextureLavaFX","bi","TextureFX","net/minecraft/src","0"
"RecipesCrafting","ym","","net/minecraft/src","0"
"TileEntityNote","mv","TileEntity","net/minecraft/src","0"
"ShapedRecipes","xn","","net/minecraft/src","0"
"WorldSettings","er","","net/minecraft/src","0"
"RenderFish","acf","Render","net/minecraft/src","0"
"GuiMainMenu","vg","GuiScreen","net/minecraft/src","0"
"EnumStatus","bw","","net/minecraft/src","0"
"EntityLightningBolt","c","EntityWeatherEffect","net/minecraft/src","0"
"StructurePieceTreasure","ff","WeightedRandomChoice","net/minecraft/src","0"
"GenLayerSmoothZoom","hm","GenLayer","net/minecraft/src","0"
"EntityMooshroom","mr","EntityCow","net/minecraft/src","0"
"WorldBlockPositionType","mt","","net/minecraft/src","0"
"BlockFarmland","aga","Block","net/minecraft/src","0"
"ItemEnderPearl","yu","Item","net/minecraft/src","0"
"WorldProviderSurface","ln","WorldProvider","net/minecraft/src","0"
"RecipesDyes","iq","","net/minecraft/src","0"
"IThreadedFileIO","ee","","net/minecraft/src","0"
"Packet103SetSlot","fc","Packet","net/minecraft/src","0"
"Packet34EntityTeleport","lm","Packet","net/minecraft/src","0"
"NBTTagInt","acj","NBTBase","net/minecraft/src","0"
"Packet53BlockChange","my","Packet","net/minecraft/src","0"
"SlotArmor","acm","Slot","net/minecraft/src","0"
"EntityEnchantmentTableParticleFX","aby","EntityFX","net/minecraft/src","0"
"RenderMagmaCube","aq","RenderLiving","net/minecraft/src","0"
"Profiler","kq","","net/minecraft/src","0"
"World","uu","","net/minecraft/src","0"
"SignModel","adh","ModelBase","net/minecraft/src","0"
"IWorldAccess","acg","","net/minecraft/src","0"
"EntityWeatherEffect","qq","Entity","net/minecraft/src","0"
"J_ChainedFunctor","ra","","net/minecraft/src","0"
"RenderBoat","dn","Render","net/minecraft/src","0"
"TileEntityRendererPiston","fd","TileEntitySpecialRenderer","net/minecraft/src","0"
"GenLayerZoom","ub","GenLayer","net/minecraft/src","0"
"EntitySheep","ci","EntityAnimal","net/minecraft/src","0"
"ChunkCache","dj","","net/minecraft/src","0"
"Packet19EntityAction","aew","Packet","net/minecraft/src","0"
"GLAllocation","ef","","net/minecraft/src","0"
"MapGenWaterlily","iu","WorldGenerator","net/minecraft/src","0"
"IntCache","y","","net/minecraft/src","0"
"EntityVillage","dq","EntityCreature","net/minecraft/src","0"
"ChunkCoordIntPair","qr","","net/minecraft/src","0"
"RenderSilverfish","tp","RenderLiving","net/minecraft/src","0"
"ComponentVillageHouse2","cc","ComponentVillage","net/minecraft/src","0"
"ItemReed","zu","Item","net/minecraft/src","0"
"ItemGlassBottle","afe","Item","net/minecraft/src","0"
"J_FieldNodeContainer","aal","","net/minecraft/src","0"
"BlockContainer","ads","Block","net/minecraft/src","0"
"GuiScreenAddServer","vh","GuiScreen","net/minecraft/src","0"
"GenLayerSmooth","es","GenLayer","net/minecraft/src","0"
"MinecraftAppletImpl","l","Minecraft","net/minecraft/src","0"
"Packet52MultiBlockChange","ahc","Packet","net/minecraft/src","0"
"NetworkMasterThread","pr","","net/minecraft/src","0"
"BlockMelon","do","Block","net/minecraft/src","0"
"BlockChest","qv","BlockContainer","net/minecraft/src","0"
"EnchantmentModifierLiving","qg","","net/minecraft/src","0"
"J_JsonNodeSelectors","gj","","net/minecraft/src","0"
"ModelZombie","uj","ModelBiped","net/minecraft/src","0"
"ComponentStronghold","ep","StructureComponent","net/minecraft/src","0"
"ClippingHelperImpl","p","ClippingHelper","net/minecraft/src","0"
"EnumOS1","yd","","net/minecraft/src","0"
"BlockStairs","mh","Block","net/minecraft/src","0"
"Packet21PickupSpawn","io","Packet","net/minecraft/src","0"
"BlockClay","adt","Block","net/minecraft/src","0"
"SlotEnchantmentTable","ro","InventoryBasic","net/minecraft/src","0"
"ChestItemRenderHelper","cs","","net/minecraft/src","0"
"TerrainTextureManager","afm","","net/minecraft/src","0"
"J_JsonNodeList","s","","net/minecraft/src","0"
"RecipeSorter","gy","","net/minecraft/src","0"
"StructureNetherBridgeStart","ar","StructureStart","net/minecraft/src","0"
"J_NodeContainer","acn","","net/minecraft/src","0"
"Vec3D","be","","net/minecraft/src","0"
"EntitySorter","gb","","net/minecraft/src","0"
"J_JsonRootNode","kt","J_JsonNode","net/minecraft/src","0"
"Packet25EntityPainting","oo","Packet","net/minecraft/src","0"
"Packet16BlockItemSwitch","wr","Packet","net/minecraft/src","0"
"NBTBase","fm","","net/minecraft/src","0"
"ContainerBrewingStand","xu","Container","net/minecraft/src","0"
"RenderVillager","wi","RenderLiving","net/minecraft/src","0"
"ItemDye","go","Item","net/minecraft/src","0"
"Packet104WindowItems","yo","Packet","net/minecraft/src","0"
"ModelSlime","aap","ModelBase","net/minecraft/src","0"
"PotionHealth","afq","Potion","net/minecraft/src","0"
"J_JsonConstants","oh","J_JsonNode","net/minecraft/src","0"
"EntitySnowman","o","EntitySnowmanBase","net/minecraft/src","0"
"GuiCrafting","abj","GuiContainer","net/minecraft/src","0"
"Timer","aco","","net/minecraft/src","0"
"BlockFire","aii","Block","net/minecraft/src","0"
"BiomeCache","nz","","net/minecraft/src","0"
"EntityCrit2FX","fa","EntityFX","net/minecraft/src","0"
"ComponentStrongholdCorridor","jg","ComponentStronghold","net/minecraft/src","0"
"BlockTorch","og","Block","net/minecraft/src","0"
"StepSoundSand","ae","StepSound","net/minecraft/src","0"
"GuiBrewingStand","gi","GuiContainer","net/minecraft/src","0"
"EnchantmentDamage","zc","Enchantment","net/minecraft/src","0"
"BlockEnchantmentTable","vt","BlockContainer","net/minecraft/src","0"
"BiomeEndDecorator","zz","BiomeDecorator","net/minecraft/src","0"
"ThreadSleepForever","gl","","net/minecraft/src","0"
"MouseFilter","bv","","net/minecraft/src","0"
"J_JsonNodeDoesNotMatchJsonNodeSelectorException","w","","net/minecraft/src","0"
"WorldGenerator","ke","","net/minecraft/src","0"
"BlockGlass","uy","BlockBreakable","net/minecraft/src","0"
"ComponentNetherBridgeStartPiece","acv","ComponentNetherBridgeCrossing3","net/minecraft/src","0"
"EntityFlameFX","le","EntityFX","net/minecraft/src","0"
"NetHandler","ms","","net/minecraft/src","0"
"EntitySilverfish","oy","EntityMob","net/minecraft/src","0"
"EnchantmentFireAspect","zk","Enchantment","net/minecraft/src","0"
"Packet39AttachEntity","aas","Packet","net/minecraft/src","0"
"RenderBlaze","pk","RenderLiving","net/minecraft/src","0"
"Packet50PreChunk","adv","Packet","net/minecraft/src","0"
"ComponentNetherBridgeCorridor3","qp","ComponentNetherBridgePiece","net/minecraft/src","0"
"ModelSquid","ph","ModelBase","net/minecraft/src","0"
"EntityOtherPlayerMP","qd","EntityPlayer","net/minecraft/src","0"
"EnumCreatureType","zi","","net/minecraft/src","0"
"TileEntityMobSpawnerRenderer","aa","TileEntitySpecialRenderer","net/minecraft/src","0"
"EntityLargeExplodeFX","hn","EntityFX","net/minecraft/src","0"
"SlotFurnace","age","Slot","net/minecraft/src","0"
"WorldGenCactus","vk","WorldGenerator","net/minecraft/src","0"
"StatList","ga","","net/minecraft/src","0"
"ICamera","aih","","net/minecraft/src","0"
"Packet70Bed","st","Packet","net/minecraft/src","0"
"GuiAchievement","op","Gui","net/minecraft/src","0"
"EntityReddustFX","xg","EntityFX","net/minecraft/src","0"
"ModelPig","cz","ModelQuadruped","net/minecraft/src","0"
"ChunkFile","cv","","net/minecraft/src","0"
"OsMap","mx","","net/minecraft/src","0"
"GenLayerZoomVoronoi","yr","GenLayer","net/minecraft/src","0"
"MapGenMineshaft","ahu","MapGenStructure","net/minecraft/src","0"
"NoiseGenerator","cd","","net/minecraft/src","0"
"WorldGenHellLava","kr","WorldGenerator","net/minecraft/src","0"
"Packet11PlayerPosition","ab","Packet10Flying","net/minecraft/src","0"
"RenderXPOrb","rh","Render","net/minecraft/src","0"
"MathHelper","fp","","net/minecraft/src","0"
"BiomeGenHell","rj","BiomeGenBase","net/minecraft/src","0"
"EntityMob","wf","EntityCreature","net/minecraft/src","0"
"BlockSandStone","lj","Block","net/minecraft/src","0"
"TileEntityDispenser","as","TileEntity","net/minecraft/src","0"
"EntityHeartFX","yp","EntityFX","net/minecraft/src","0"
"GuiChat","vq","GuiScreen","net/minecraft/src","0"
"GuiUnused","sw","GuiScreen","net/minecraft/src","0"
"ItemLeaves","nt","ItemBlock","net/minecraft/src","0"
"ContainerChest","bg","Container","net/minecraft/src","0"
"BlockReed","adi","Block","net/minecraft/src","0"
"TexturePackList","fn","","net/minecraft/src","0"
"ComponentNetherBridgeCrossing2","ahz","ComponentNetherBridgePiece","net/minecraft/src","0"
"TexturePortalFX","wu","TextureFX","net/minecraft/src","0"
"EntityDropParticleFX","fh","EntityFX","net/minecraft/src","0"
"Packet254ServerPing","tt","Packet","net/minecraft/src","0"
"Chunk","zm","","net/minecraft/src","0"
"GenLayerShore","xj","GenLayer","net/minecraft/src","0"
"J_JsonNodeBuilder","zd","","net/minecraft/src","0"
"StructureStrongholdStart","afz","StructureStart","net/minecraft/src","0"
"EnumMobType","adq","","net/minecraft/src","0"
"NBTTagList","mf","NBTBase","net/minecraft/src","0"
"GenLayerTemperature","acq","GenLayer","net/minecraft/src","0"
"EnchantmentModifierDamage","he","","net/minecraft/src","0"
"ItemSword","ks","Item","net/minecraft/src","0"
"WorldProviderHell","ago","WorldProvider","net/minecraft/src","0"
"TileEntityChest","gf","TileEntity","net/minecraft/src","0"
"WorldGenBigMushroom","ox","WorldGenerator","net/minecraft/src","0"
"BlockSapling","wj","BlockFlower","net/minecraft/src","0"
"Packet71Weather","uq","Packet","net/minecraft/src","0"
"WorldGenTrees","qk","WorldGenerator","net/minecraft/src","0"
"GenLayerZoomFuzzy","agx","GenLayer","net/minecraft/src","0"
"Packet32EntityLook","lv","Packet30Entity","net/minecraft/src","0"
"IInventory","hq","","net/minecraft/src","0"
"StructureStart","ns","","net/minecraft/src","0"
"RenderEnderman","rb","RenderLiving","net/minecraft/src","0"
"ContainerFurnace","si","Container","net/minecraft/src","0"
"NetworkWriterThread","pv","","net/minecraft/src","0"
"GenLayerDownfallMix","afg","GenLayer","net/minecraft/src","0"
"EnumJsonNodeType","rw","","net/minecraft/src","0"
"J_ObjectNodeContainer","aah","","net/minecraft/src","0"
"ItemBucket","au","Item","net/minecraft/src","0"
"BlockLog","ob","Block","net/minecraft/src","0"
"StatBase","agf","","net/minecraft/src","0"
"DragonPart","ct","Entity","net/minecraft/src","0"
"J_CompactJsonFormatter","db","","net/minecraft/src","0"
"ModelCow","wl","ModelQuadruped","net/minecraft/src","0"
"BlockOreStorage","rc","Block","net/minecraft/src","0"
"WeightedRandomChoice","bq","","net/minecraft/src","0"
"RecipesWeapons","ahj","","net/minecraft/src","0"
"J_JsonNode","em","","net/minecraft/src","0"
"RenderSpider","aiq","RenderLiving","net/minecraft/src","0"
"ProfilerResult","xk","","net/minecraft/src","0"
"TexturePackDefault","jy","TexturePackBase","net/minecraft/src","0"
"ComponentVillageHouse3","vn","ComponentVillage","net/minecraft/src","0"
"PlayerController","jf","","net/minecraft/src","0"
"EntityNoteFX","x","EntityFX","net/minecraft/src","0"
"GuiDispenser","el","GuiContainer","net/minecraft/src","0"
"RenderChicken","fs","RenderLiving","net/minecraft/src","0"
"EntityChicken","pn","EntityAnimal","net/minecraft/src","0"
"PlayerCapabilities","pf","","net/minecraft/src","0"
"ItemPickaxe","ao","ItemTool","net/minecraft/src","0"
"IEnchantmentModifier","r","","net/minecraft/src","0"
"ModelSilverfish","afk","ModelBase","net/minecraft/src","0"
"RenderEngine","ya","","net/minecraft/src","0"
"EntityExplodeFX","we","EntityFX","net/minecraft/src","0"
"IStatStringFormat","wc","","net/minecraft/src","0"
"Tessellator","aaw","","net/minecraft/src","0"
"RenderSorter","hv","","net/minecraft/src","0"
"ChunkCoordinates","sj","","net/minecraft/src","0"
"BlockVine","abi","Block","net/minecraft/src","0"
"ChatLine","mk","","net/minecraft/src","0"
"ChunkFolderPattern","bo","","net/minecraft/src","0"
"AchievementList","dd","","net/minecraft/src","0"
"IRecipe","tx","","net/minecraft/src","0"
"MD5String","wk","","net/minecraft/src","0"
"GameWindowListener","gn","","net/minecraft/src","0"
"ColorizerGrass","xa","","net/minecraft/src","0"
"ChunkProviderHell","acx","","net/minecraft/src","0"
"WorldChunkManagerHell","eu","WorldChunkManager","net/minecraft/src","0"
"RenderEndPortal","jv","TileEntitySpecialRenderer","net/minecraft/src","0"
"BlockGravel","ip","BlockSand","net/minecraft/src","0"
"J_JsonObjectNodeBuilder","ml","","net/minecraft/src","0"
"ItemAxe","mn","ItemTool","net/minecraft/src","0"
"EntityZombie","afs","EntityMob","net/minecraft/src","0"
"EntityEnderPearl","aat","EntityThrowable","net/minecraft/src","0"
"TileEntitySignRenderer","kh","TileEntitySpecialRenderer","net/minecraft/src","0"
"ChunkProvider","jk","","net/minecraft/src","0"
"ItemSign","afu","Item","net/minecraft/src","0"
"EnumEnchantmentType","kw","","net/minecraft/src","0"
"EntityWaterMob","ru","EntityCreature","net/minecraft/src","0"
"WorldGenReed","xl","WorldGenerator","net/minecraft/src","0"
"ModelQuadruped","jc","ModelBase","net/minecraft/src","0"
"StructureMineshaftStart","agp","StructureStart","net/minecraft/src","0"
"Packet17Sleep","yn","Packet","net/minecraft/src","0"
"IsoImageBuffer","lk","","net/minecraft/src","0"
"ItemCloth","sf","ItemBlock","net/minecraft/src","0"
"ModelChicken","aeh","ModelBase","net/minecraft/src","0"
"J_JsonEscapedString","ail","","net/minecraft/src","0"
"BlockPortal","ag","BlockBreakable","net/minecraft/src","0"
"GuiTextField","adn","Gui","net/minecraft/src","0"
"EntityHugeExplodeFX","ahe","EntityFX","net/minecraft/src","0"
"PlayerControllerMP","pu","PlayerController","net/minecraft/src","0"
"RenderEntity","hs","Render","net/minecraft/src","0"
"BlockTrapDoor","jp","Block","net/minecraft/src","0"
"ThreadStatSyncherSend","od","","net/minecraft/src","0"
"J_JsonNodeSelector","yi","","net/minecraft/src","0"
"ItemMap","pl","ItemMapBase","net/minecraft/src","0"
"EntityTNTPrimed","add","Entity","net/minecraft/src","0"
"EntityPainting","lf","Entity","net/minecraft/src","0"
"Packet22Collect","tr","Packet","net/minecraft/src","0"
"BlockBookshelf","eq","Block","net/minecraft/src","0"
"TileEntityRenderer","zj","","net/minecraft/src","0"
"ItemAppleGold","qo","ItemFood","net/minecraft/src","0"
"BlockFurnace","aeg","BlockContainer","net/minecraft/src","0"
"WorldProvider","ahi","","net/minecraft/src","0"
"BlockSnow","ge","Block","net/minecraft/src","0"
"BlockEndPortalFrame","aim","Block","net/minecraft/src","0"
"BlockLever","ahr","Block","net/minecraft/src","0"
"ComponentNetherBridgeCrossing","agg","ComponentNetherBridgePiece","net/minecraft/src","0"
"J_PositionTrackingPushbackReader","zg","","net/minecraft/src","0"
"Packet10Flying","fl","Packet","net/minecraft/src","0"
"EntitySnowShovelFX","ij","EntityFX","net/minecraft/src","0"
"StatTypeDistance","az","","net/minecraft/src","0"
"RecipesTools","wg","","net/minecraft/src","0"
"BlockLilyPad","vp","BlockFlower","net/minecraft/src","0"
"GenLayerDownfall","oe","GenLayer","net/minecraft/src","0"
"J_JsonNullNodeBuilder","afb","","net/minecraft/src","0"
"InventoryLargeChest","ji","","net/minecraft/src","0"
"MapGenBase","vi","","net/minecraft/src","0"
"BlockSign","ng","BlockContainer","net/minecraft/src","0"
"GuiConnectFailed","dk","GuiScreen","net/minecraft/src","0"
"J_JsonObject","gt","J_JsonRootNode","net/minecraft/src","0"
"BlockMushroomCap","oj","Block","net/minecraft/src","0"
"MaterialLogic","rr","Material","net/minecraft/src","0"
"ComponentStrongholdRoomCrossing","zb","ComponentStronghold","net/minecraft/src","0"
"BlockCauldron","va","Block","net/minecraft/src","0"
"PanelCrashReport","su","","net/minecraft/src","0"
"BiomeGenSwamp","aek","BiomeGenBase","net/minecraft/src","0"
"MovementInput","nl","","net/minecraft/src","0"
"Packet200Statistic","jh","Packet","net/minecraft/src","0"
"SpawnerAnimals","te","","net/minecraft/src","0"
"WorldGenTaiga2","pm","WorldGenerator","net/minecraft/src","0"
"BlockSilverfish","ada","Block","net/minecraft/src","0"
"EntityDiggingFX","kx","EntityFX","net/minecraft/src","0"
"ContainerWorkbench","xm","Container","net/minecraft/src","0"
"NetworkManager","kc","","net/minecraft/src","0"
"TextureCompassFX","ry","TextureFX","net/minecraft/src","0"
"ComponentVillageWell","ace","ComponentVillage","net/minecraft/src","0"
"ContainerPlayer","t","Container","net/minecraft/src","0"
"GuiMultiplayer","zq","GuiScreen","net/minecraft/src","0"
"EntityFireball","bh","Entity","net/minecraft/src","0"
"WorldChunkManager","qa","","net/minecraft/src","0"
"ComponentVillageHall","n","ComponentVillage","net/minecraft/src","0"
"BlockDeadBush","fx","BlockFlower","net/minecraft/src","0"
"PlayerList","dx","","net/minecraft/src","0"
"ItemSaddle","lu","Item","net/minecraft/src","0"
"EnchantmentHelper","afi","","net/minecraft/src","0"
"StatTypeSimple","bd","","net/minecraft/src","0"
"Packet61DoorChange","dv","Packet","net/minecraft/src","0"
"EntityCow","sp","EntityAnimal","net/minecraft/src","0"
"Empty2","xc","","net/minecraft/src","0"
"GuiWorldSlot","hy","GuiSlot","net/minecraft/src","0"
"Enchantment","is","","net/minecraft/src","0"
"MapGenNetherBridge","yy","MapGenStructure","net/minecraft/src","0"
"TileEntitySpecialRenderer","xw","","net/minecraft/src","0"
"BlockDispenser","ahq","BlockContainer","net/minecraft/src","0"
"EnumRarity","ew","","net/minecraft/src","0"
"BiomeGenTaiga","qx","BiomeGenBase","net/minecraft/src","0"
"BlockPane","agz","Block","net/minecraft/src","0"
"ThreadConnectToServer","ahh","","net/minecraft/src","0"
"BlockEndPortal","ri","BlockContainer","net/minecraft/src","0"
"Packet51MapChunk","uh","Packet","net/minecraft/src","0"
"ComponentVillageRoadPiece","bt","ComponentVillage","net/minecraft/src","0"
"CanvasCrashReport","ahd","","net/minecraft/src","0"
"Packet9Respawn","jt","Packet","net/minecraft/src","0"
"RenderCreeper","rd","RenderLiving","net/minecraft/src","0"
"RenderSheep","ahw","RenderLiving","net/minecraft/src","0"
"ItemMapBase","td","Item","net/minecraft/src","0"
"NibbleArray","pc","","net/minecraft/src","0"
"BlockStoneBrick","ade","Block","net/minecraft/src","0"
"EntityBoat","dz","Entity","net/minecraft/src","0"
"Block","no","","net/minecraft/src","0"
"GuiButton","ys","Gui","net/minecraft/src","0"
"Packet40EntityMetadata","nr","Packet","net/minecraft/src","0"
"EnchantmentNameParts","gc","","net/minecraft/src","0"
"ComponentNetherBridgeCorridor4","im","ComponentNetherBridgePiece","net/minecraft/src","0"
"Pathfinder","vj","","net/minecraft/src","0"
"ComponentNetherBridgeCorridor2","to","ComponentNetherBridgePiece","net/minecraft/src","0"
"EntityBlaze","aaf","EntityMob","net/minecraft/src","0"
"MapData","xo","MapDataBase","net/minecraft/src","0"
"J_JsonStringNodeSelector","yx","J_LeafFunctor","net/minecraft/src","0"
"BlockFlower","ov","Block","net/minecraft/src","0"
"StringTranslate","aam","","net/minecraft/src","0"
"GameSettings","gv","","net/minecraft/src","0"
"Frustrum","mg","","net/minecraft/src","0"
"BlockMobSpawner","ca","BlockContainer","net/minecraft/src","0"
"RenderGhast","ki","RenderLiving","net/minecraft/src","0"
"Packet0KeepAlive","zw","Packet","net/minecraft/src","0"
"Packet60Explosion","adl","Packet","net/minecraft/src","0"
"MinecraftException","afn","","net/minecraft/src","0"
"FoodStats","lw","","net/minecraft/src","0"
"GuiRenameWorld","yb","GuiScreen","net/minecraft/src","0"
"ItemFlintAndSteel","aic","Item","net/minecraft/src","0"
"WorldGenSpikes","abd","WorldGenerator","net/minecraft/src","0"
"RedstoneUpdateInfo","aht","","net/minecraft/src","0"
"SlotEnchantment","qt","Slot","net/minecraft/src","0"
"EntityDamageSourceIndirect","fb","EntityDamageSource","net/minecraft/src","0"
"J_JsonListener","ags","","net/minecraft/src","0"
"StructurePieceBlockSelector","sq","","net/minecraft/src","0"
"RenderEnchantmentTable","ea","TileEntitySpecialRenderer","net/minecraft/src","0"
"MapGenCaves","aec","MapGenBase","net/minecraft/src","0"
"EntityList","xt","","net/minecraft/src","0"
"EntitySplashFX","mm","EntityRainFX","net/minecraft/src","0"
"BlockPistonExtension","qy","Block","net/minecraft/src","0"
"ChunkProviderEnd","vc","","net/minecraft/src","0"
"RenderMooshroom","bz","RenderLiving","net/minecraft/src","0"
"ComponentMineshaftStairs","hb","StructureComponent","net/minecraft/src","0"
"BlockGlowStone","hr","Block","net/minecraft/src","0"
"ModelSpider","lx","ModelBase","net/minecraft/src","0"
"GenLayerTemperatureMix","cj","GenLayer","net/minecraft/src","0"
"J_JsonObjectNodeSelector","acr","J_LeafFunctor","net/minecraft/src","0"
"ColorizerWater","wy","","net/minecraft/src","0"
"NBTTagByteArray","wq","NBTBase","net/minecraft/src","0"
"PistonBlockTextures","pd","","net/minecraft/src","0"
"ComponentVillageStartPiece","f","ComponentVillageWell","net/minecraft/src","0"
"ModelCreeper","fo","ModelBase","net/minecraft/src","0"
"ComponentStrongholdLibrary","aae","ComponentStronghold","net/minecraft/src","0"
"SaveHandlerMP","ahf","","net/minecraft/src","0"
"ChunkProviderGenerate","aib","","net/minecraft/src","0"
"WorldGenClay","ig","WorldGenerator","net/minecraft/src","0"
"BlockLadder","cl","Block","net/minecraft/src","0"
"RenderPlayer","tw","RenderLiving","net/minecraft/src","0"
"GuiConnecting","agh","GuiScreen","net/minecraft/src","0"
"MinecraftApplet","MinecraftApplet","","net/minecraft/client","0"
"Minecraft","Minecraft","","net/minecraft/client","0"
"RecipesArmor","z","","net/minecraft/src","1"
"BiomeGenHills","rv","BiomeGenBase","net/minecraft/src","1"
"ComponentVillage","so","StructureComponent","net/minecraft/src","1"
"Packet1Login","nj","Packet","net/minecraft/src","1"
"StatTypeTime","br","","net/minecraft/src","1"
"IProgressUpdate","xh","","net/minecraft/src","1"
"EntityDragonBase","uf","EntityLiving","net/minecraft/src","1"
"InventoryCraftResult","vr","","net/minecraft/src","1"
"SaveOldDir","mg","PlayerNBTManager","net/minecraft/src","1"
"ItemHoe","kq","Item","net/minecraft/src","1"
"Packet54PlayNoteBlock","ux","Packet","net/minecraft/src","1"
