"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"field_1277_j","isSneak","t","Z","Z","ModelBiped","uw","net/minecraft/src","0"
"field_40333_u","field_40333_u","u","Z","Z","ModelBiped","uw","net/minecraft/src","0"
"field_35647_c","field_35647_c","c","I","I","PlayerControllerTest","acb","net/minecraft/src","0"
"field_21164_a","objectType","a","I","I","WatchableObject","zx","net/minecraft/src","0"
"field_21163_b","dataValueId","b","I","I","WatchableObject","zx","net/minecraft/src","0"
"field_21166_c","watchedObject","c","Ljava/lang/Object;","Ljava/lang/Object;","WatchableObject","zx","net/minecraft/src","0"
"field_21165_d","isWatching","d","Z","Z","WatchableObject","zx","net/minecraft/src","0"
"field_1198_a","recipeItems","a","[[Ljava/lang/Object;","[[Ljava/lang/Object;","RecipesIngots","aeq","net/minecraft/src","0"
"field_20079_i","enumOptions","j","LEnumOptions;","Lwv;","GuiSmallButton","u","net/minecraft/src","0"
"field_40314_a","field_40314_a","a","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40312_b","field_40312_b","b","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40313_c","field_40313_c","c","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40310_d","field_40310_d","d","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40311_e","field_40311_e","e","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40308_f","field_40308_f","f","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40309_g","field_40309_g","g","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40315_n","field_40315_n","n","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40316_o","field_40316_o","o","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40320_p","field_40320_p","p","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40319_q","field_40319_q","q","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40318_r","field_40318_r","r","LModelRenderer;","Lpa;","ModelDragon","aha","net/minecraft/src","0"
"field_40317_s","field_40317_s","s","F","F","ModelDragon","aha","net/minecraft/src","0"
"field_28168_a","field_28168_a","a","Ljava/lang/String;","Ljava/lang/String;","MapDataBase","wp","net/minecraft/src","0"
"field_28167_b","dirty","b","Z","Z","MapDataBase","wp","net/minecraft/src","0"
"field_1678_a","stepSoundName","a","Ljava/lang/String;","Ljava/lang/String;","StepSound","tg","net/minecraft/src","0"
"field_1677_b","stepSoundVolume","b","F","F","StepSound","tg","net/minecraft/src","0"
"field_1679_c","stepSoundPitch","c","F","F","StepSound","tg","net/minecraft/src","0"
"field_1367_b","scaledWidth","d","I","I","ScaledResolution","acz","net/minecraft/src","0"
"field_1369_c","scaledHeight","e","I","I","ScaledResolution","acz","net/minecraft/src","0"
"field_25121_a","scaledWidthD","a","D","D","ScaledResolution","acz","net/minecraft/src","0"
"field_25120_b","scaledHeightD","b","D","D","ScaledResolution","acz","net/minecraft/src","0"
"field_1368_a","scaleFactor","c","I","I","ScaledResolution","acz","net/minecraft/src","0"
"field_9277_a","playerEntityId","a","I","I","Packet7UseEntity","a","net/minecraft/src","0"
"field_9276_b","targetEntity","b","I","I","Packet7UseEntity","a","net/minecraft/src","0"
"field_9278_c","isLeftClick","c","I","I","Packet7UseEntity","a","net/minecraft/src","0"
"field_22110_h","parentGuiScreen","b","LGuiScreen;","Ltm;","GuiVideoSettings","ix","net/minecraft/src","0"
"field_22107_a","field_22107_a","a","Ljava/lang/String;","Ljava/lang/String;","GuiVideoSettings","ix","net/minecraft/src","0"
"field_22109_i","guiGameSettings","c","LGameSettings;","Lgv;","GuiVideoSettings","ix","net/minecraft/src","0"
"field_40231_d","field_40231_d","d","Z","Z","GuiVideoSettings","ix","net/minecraft/src","0"
"field_22108_k","videoOptions","e","[LEnumOptions;","[Lwv;","GuiVideoSettings","ix","net/minecraft/src","0"
"field_27275_a","field_27275_a","a","LGuiStats;","Lcq;","GuiSlotStatsItem","bk","net/minecraft/src","0"
"field_674_a","lavaParticleScale","a","F","F","EntityLavaFX","dp","net/minecraft/src","0"
"field_1667_a","registeredBlocksList","a","Ljava/util/List;","Ljava/util/List;","Session","ek","net/minecraft/src","0"
"field_1666_b","username","b","Ljava/lang/String;","Ljava/lang/String;","Session","ek","net/minecraft/src","0"
"field_6543_c","sessionId","c","Ljava/lang/String;","Ljava/lang/String;","Session","ek","net/minecraft/src","0"
"field_6542_d","mpPassParameter","d","Ljava/lang/String;","Ljava/lang/String;","Session","ek","net/minecraft/src","0"
"field_20032_a","windowId","a","I","I","Packet105UpdateProgressbar","ik","net/minecraft/src","0"
"field_20031_b","progressBar","b","I","I","Packet105UpdateProgressbar","ik","net/minecraft/src","0"
"field_20033_c","progressBarValue","c","I","I","Packet105UpdateProgressbar","ik","net/minecraft/src","0"
"field_35436_a","field_35436_a","a","LBlock;","Lno;","ItemVine","ahg","net/minecraft/src","0"
"field_35437_a","field_35437_a","a","LBlock;","Lno;","ItemLog","ye","net/minecraft/src","0"
"field_40330_a","field_40330_a","a","LModelRenderer;","Lpa;","ModelBook","kg","net/minecraft/src","0"
"field_40328_b","field_40328_b","b","LModelRenderer;","Lpa;","ModelBook","kg","net/minecraft/src","0"
"field_40329_c","field_40329_c","c","LModelRenderer;","Lpa;","ModelBook","kg","net/minecraft/src","0"
"field_40326_d","field_40326_d","d","LModelRenderer;","Lpa;","ModelBook","kg","net/minecraft/src","0"
"field_40327_e","field_40327_e","e","LModelRenderer;","Lpa;","ModelBook","kg","net/minecraft/src","0"
"field_40324_f","field_40324_f","f","LModelRenderer;","Lpa;","ModelBook","kg","net/minecraft/src","0"
"field_40325_g","field_40325_g","g","LModelRenderer;","Lpa;","ModelBook","kg","net/minecraft/src","0"
"field_1125_c","craftMatrix","a","LIInventory;","Lhq;","SlotCrafting","aip","net/minecraft/src","0"
"field_25015_e","thePlayer","f","LEntityPlayer;","Lwd;","SlotCrafting","aip","net/minecraft/src","0"
"field_28191_a","saveHandler","a","LISaveHandler;","Lagy;","MapStorage","wh","net/minecraft/src","0"
"field_28190_b","loadedDataMap","b","Ljava/util/Map;","Ljava/util/Map;","MapStorage","wh","net/minecraft/src","0"
"field_28193_c","loadedDataList","c","Ljava/util/List;","Ljava/util/List;","MapStorage","wh","net/minecraft/src","0"
"field_28192_d","idCounts","d","Ljava/util/Map;","Ljava/util/Map;","MapStorage","wh","net/minecraft/src","0"
"field_27066_a","field_27066_a","a","LJ_JsonStringNode;","Lkp;","J_JsonFieldNodeSelector","acu","net/minecraft/src","0"
"field_35618_a","pieceClass","a","Ljava/lang/Class;","Ljava/lang/Class;","StructureStrongholdPieceWeight","adz","net/minecraft/src","0"
"field_35616_b","pieceWeight","b","I","I","StructureStrongholdPieceWeight","adz","net/minecraft/src","0"
"field_35617_c","instancesSpawned","c","I","I","StructureStrongholdPieceWeight","adz","net/minecraft/src","0"
"field_35615_d","instancesLimit","d","I","I","StructureStrongholdPieceWeight","adz","net/minecraft/src","0"
"field_1516_c","hash","c","I","I","MusInputStream","aar","net/minecraft/src","0"
"field_1515_d","inputStream","d","Ljava/io/InputStream;","Ljava/io/InputStream;","MusInputStream","aar","net/minecraft/src","0"
"field_1514_a","buffer","a","[B","[B","MusInputStream","aar","net/minecraft/src","0"
"field_1513_b","codec","b","LCodecMus;","Lxh;","MusInputStream","aar","net/minecraft/src","0"
"field_22037_a","field_22037_a","a","[Ljava/lang/String;","[Ljava/lang/String;","BlockStep","aik","net/minecraft/src","0"
"field_20922_a","blockType","b","Z","Z","BlockStep","aik","net/minecraft/src","0"
"field_453_a","wiresProvidePower","a","Z","Z","BlockRedstoneWire","aea","net/minecraft/src","0"
"field_21031_b","blocksNeedingUpdate","b","Ljava/util/Set;","Ljava/util/Set;","BlockRedstoneWire","aea","net/minecraft/src","0"
"field_12257_a","isFlaming","a","Z","Z","Explosion","adc","net/minecraft/src","0"
"field_12250_h","ExplosionRNG","h","Ljava/util/Random;","Ljava/util/Random;","Explosion","adc","net/minecraft/src","0"
"field_12249_i","worldObj","i","LWorld;","Luu;","Explosion","adc","net/minecraft/src","0"
"field_12256_b","explosionX","b","D","D","Explosion","adc","net/minecraft/src","0"
"field_12255_c","explosionY","c","D","D","Explosion","adc","net/minecraft/src","0"
"field_12254_d","explosionZ","d","D","D","Explosion","adc","net/minecraft/src","0"
"field_12253_e","exploder","e","LEntity;","Lmd;","Explosion","adc","net/minecraft/src","0"
"field_12252_f","explosionSize","f","F","F","Explosion","adc","net/minecraft/src","0"
"field_12251_g","destroyedBlockPositions","g","Ljava/util/Set;","Ljava/util/Set;","Explosion","adc","net/minecraft/src","0"
"field_40457_a","field_40457_a","a","I","I","OpenGlHelper","ec","net/minecraft/src","0"
"field_40455_b","field_40455_b","b","I","I","OpenGlHelper","ec","net/minecraft/src","0"
"field_40456_c","field_40456_c","c","Z","Z","OpenGlHelper","ec","net/minecraft/src","0"
"field_27276_a","field_27276_a","a","LGuiStats;","Lcq;","GuiSlotStatsGeneral","mi","net/minecraft/src","0"
"field_35064_a","field_35064_a","a","LEnumDoor;","Llb;","ComponentStrongholdPrison","abt","net/minecraft/src","0"
"field_27045_a","isPowered","a","Z","Z","BlockRail","abv","net/minecraft/src","0"
"field_35098_a","field_35098_a","a","I","I","ComponentVillageChurch","abp","net/minecraft/src","0"
"field_40027_a","field_40027_a","a","Z","Z","ComponentNetherBridgeThrone","agk","net/minecraft/src","0"
"field_35627_a","field_35627_a","a","[F","[F","MapGenRavine","po","net/minecraft/src","0"
"field_999_a","screenTitle","a","Ljava/lang/String;","Ljava/lang/String;","GuiEditSign","aia","net/minecraft/src","0"
"field_1002_h","entitySign","b","LTileEntitySign;","Lql;","GuiEditSign","aia","net/minecraft/src","0"
"field_4189_i","updateCounter","c","I","I","GuiEditSign","aia","net/minecraft/src","0"
"field_1000_j","editLine","d","I","I","GuiEditSign","aia","net/minecraft/src","0"
"field_20083_l","allowedCharacters","e","Ljava/lang/String;","Ljava/lang/String;","GuiEditSign","aia","net/minecraft/src","0"
"field_945_b","mc","p","LMinecraft;","LMinecraft;","GuiScreen","tm","net/minecraft/src","0"
"field_951_c","width","q","I","I","GuiScreen","tm","net/minecraft/src","0"
"field_950_d","height","r","I","I","GuiScreen","tm","net/minecraft/src","0"
"field_949_e","controlList","s","Ljava/util/List;","Ljava/util/List;","GuiScreen","tm","net/minecraft/src","0"
"field_948_f","allowUserInput","t","Z","Z","GuiScreen","tm","net/minecraft/src","0"
"field_6451_g","fontRenderer","u","LFontRenderer;","Lmb;","GuiScreen","tm","net/minecraft/src","0"
"field_25091_h","guiParticles","v","LGuiParticle;","Lty;","GuiScreen","tm","net/minecraft/src","0"
"field_946_a","selectedButton","a","LGuiButton;","Lys;","GuiScreen","tm","net/minecraft/src","0"
"field_21133_a","dataTypes","a","Ljava/util/HashMap;","Ljava/util/HashMap;","DataWatcher","afc","net/minecraft/src","0"
"field_21132_b","watchedObjects","b","Ljava/util/Map;","Ljava/util/Map;","DataWatcher","afc","net/minecraft/src","0"
"field_21134_c","objectChanged","c","Z","Z","DataWatcher","afc","net/minecraft/src","0"
"field_40367_a","field_40367_a","a","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40365_b","field_40365_b","b","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40366_c","field_40366_c","c","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40363_d","field_40363_d","d","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40364_e","field_40364_e","e","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40361_f","field_40361_f","f","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40362_g","field_40362_g","g","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40374_h","field_40374_h","h","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40375_i","field_40375_i","i","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40372_j","field_40372_j","j","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40373_k","field_40373_k","k","Ljava/lang/String;","Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_40370_l","field_40370_l","l","Ljava/util/HashMap;","Ljava/util/HashMap;","PotionHelper","gz","net/minecraft/src","0"
"field_40371_m","field_40371_m","m","Ljava/util/HashMap;","Ljava/util/HashMap;","PotionHelper","gz","net/minecraft/src","0"
"field_40368_n","field_40368_n","n","Ljava/util/HashMap;","Ljava/util/HashMap;","PotionHelper","gz","net/minecraft/src","0"
"field_40369_o","field_40369_o","o","[Ljava/lang/String;","[Ljava/lang/String;","PotionHelper","gz","net/minecraft/src","0"
"field_534_a","entityId","a","I","I","Packet20NamedEntitySpawn","hx","net/minecraft/src","0"
"field_533_b","name","b","Ljava/lang/String;","Ljava/lang/String;","Packet20NamedEntitySpawn","hx","net/minecraft/src","0"
"field_540_c","xPosition","c","I","I","Packet20NamedEntitySpawn","hx","net/minecraft/src","0"
"field_539_d","yPosition","d","I","I","Packet20NamedEntitySpawn","hx","net/minecraft/src","0"
"field_538_e","zPosition","e","I","I","Packet20NamedEntitySpawn","hx","net/minecraft/src","0"
"field_537_f","rotation","f","B","B","Packet20NamedEntitySpawn","hx","net/minecraft/src","0"
"field_536_g","pitch","g","B","B","Packet20NamedEntitySpawn","hx","net/minecraft/src","0"
"field_535_h","currentItem","h","I","I","Packet20NamedEntitySpawn","hx","net/minecraft/src","0"
"field_40442_a","field_40442_a","a","LContainerBrewingStand;","Lxu;","SlotBrewingStandIngredient","tk","net/minecraft/src","0"
"field_1178_g","gameSettings","f","LGameSettings;","Lgv;","MovementInputFromOptions","hk","net/minecraft/src","0"
"field_40096_a","field_40096_a","a","I","I","EntityEnderEye","sz","net/minecraft/src","0"
"field_40094_b","field_40094_b","b","D","D","EntityEnderEye","sz","net/minecraft/src","0"
"field_40095_c","field_40095_c","c","D","D","EntityEnderEye","sz","net/minecraft/src","0"
"field_40091_d","field_40091_d","d","D","D","EntityEnderEye","sz","net/minecraft/src","0"
"field_40092_e","field_40092_e","e","I","I","EntityEnderEye","sz","net/minecraft/src","0"
"field_40093_ao","field_40093_ao","ao","Z","Z","EntityEnderEye","sz","net/minecraft/src","0"
"field_517_a","message","a","Ljava/lang/String;","Ljava/lang/String;","Packet3Chat","abz","net/minecraft/src","0"
"field_40058_a","field_40058_a","a","[LItemStack;","[Lxs;","TileEntityBrewingStand","aig","net/minecraft/src","0"
"field_40056_b","field_40056_b","b","I","I","TileEntityBrewingStand","aig","net/minecraft/src","0"
"field_40057_c","field_40057_c","c","I","I","TileEntityBrewingStand","aig","net/minecraft/src","0"
"field_40055_d","field_40055_d","d","I","I","TileEntityBrewingStand","aig","net/minecraft/src","0"
"field_22265_a","parentTexturePackGui","a","LGuiTexturePacks;","Ldw;","GuiTexturePackSlot","cb","net/minecraft/src","0"
"field_1696_a","mcApplet","a","LMinecraftApplet;","LMinecraftApplet;","CanvasMinecraftApplet","m","net/minecraft/src","0"
"linux","linux","a","LEnumOS2;","Labw;","EnumOS2","abw","net/minecraft/src","0"
"solaris","solaris","b","LEnumOS2;","Labw;","EnumOS2","abw","net/minecraft/src","0"
"windows","windows","c","LEnumOS2;","Labw;","EnumOS2","abw","net/minecraft/src","0"
"macos","macos","d","LEnumOS2;","Labw;","EnumOS2","abw","net/minecraft/src","0"
"unknown","unknown","e","LEnumOS2;","Labw;","EnumOS2","abw","net/minecraft/src","0"
"field_6511_f","allOSes","f","[LEnumOS2;","[Labw;","EnumOS2","abw","net/minecraft/src","0"
"$VALUES","$VALUES","$VALUES","[LEnumOS2;","[Labw;","EnumOS2","abw","net/minecraft/src","0"
"field_9274_a","entityId","a","I","I","Packet38EntityStatus","fy","net/minecraft/src","0"
"field_9273_b","entityStatus","b","B","B","Packet38EntityStatus","fy","net/minecraft/src","0"
"field_314_bb","maxDamageArray","bS","[I","[I","ItemArmor","ow","net/minecraft/src","0"
"field_313_aX","armorType","a","I","I","ItemArmor","ow","net/minecraft/src","0"
"field_312_aY","damageReduceAmount","b","I","I","ItemArmor","ow","net/minecraft/src","0"
"field_311_aZ","renderIndex","c","I","I","ItemArmor","ow","net/minecraft/src","0"
"field_40437_bT","field_40437_bT","bT","LEnumArmorMaterial;","Lbu;","ItemArmor","ow","net/minecraft/src","0"
"none","none","a","LEnumAction;","Lxv;","EnumAction","xv","net/minecraft/src","0"
"eat","eat","b","LEnumAction;","Lxv;","EnumAction","xv","net/minecraft/src","0"
"drink","drink","c","LEnumAction;","Lxv;","EnumAction","xv","net/minecraft/src","0"
"block","block","d","LEnumAction;","Lxv;","EnumAction","xv","net/minecraft/src","0"
"bow","bow","e","LEnumAction;","Lxv;","EnumAction","xv","net/minecraft/src","0"
"field_35873_e","field_35873_e","f","[LEnumAction;","[Lxv;","EnumAction","xv","net/minecraft/src","0"
"$VALUES","$VALUES","$VALUES","[LEnumAction;","[Lxv;","EnumAction","xv","net/minecraft/src","0"
"field_25090_a","particles","a","Ljava/util/List;","Ljava/util/List;","GuiParticle","ty","net/minecraft/src","0"
"field_25089_b","mc","b","LMinecraft;","LMinecraft;","GuiParticle","ty","net/minecraft/src","0"
"field_35036_a","field_35036_a","a","Z","Z","ComponentStrongholdStairs","fj","net/minecraft/src","0"
"field_35035_b","doorType","b","LEnumDoor;","Llb;","ComponentStrongholdStairs","fj","net/minecraft/src","0"
"field_35319_a","guiScreen","a","LGuiScreen;","Ltm;","GuiScreenServerList","zy","net/minecraft/src","0"
"field_35317_b","serverTextField","b","LGuiTextField;","Ladn;","GuiScreenServerList","zy","net/minecraft/src","0"
"field_35318_c","field_35318_c","c","LServerNBTStorage;","Lmp;","GuiScreenServerList","zy","net/minecraft/src","0"
"field_1158_g","field_1158_g","a","[F","[F","TextureWaterFX","om","net/minecraft/src","0"
"field_1157_h","field_1157_h","b","[F","[F","TextureWaterFX","om","net/minecraft/src","0"
"field_1156_i","field_1156_i","c","[F","[F","TextureWaterFX","om","net/minecraft/src","0"
"field_1155_j","field_1155_j","d","[F","[F","TextureWaterFX","om","net/minecraft/src","0"
"field_1154_k","tickCounter","e","I","I","TextureWaterFX","om","net/minecraft/src","0"
"field_25210_a","instance","a","LAchievementMap;","Lb;","AchievementMap","b","net/minecraft/src","0"
"field_25209_b","guidMap","b","Ljava/util/Map;","Ljava/util/Map;","AchievementMap","b","net/minecraft/src","0"
"field_35678_a","potionArray","a","[LPotion;","[Lxi;","Potion","xi","net/minecraft/src","0"
"field_35676_b","potionNull","b","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35677_c","potionSpeed","c","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35674_d","potionSlowdown","d","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35675_e","potionDigSpeed","e","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35672_f","potionDigSlow","f","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35673_g","potionDamageBoost","g","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35685_h","potionHeal","h","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35686_i","potionHealDamage","i","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35683_j","potionJump","j","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35684_k","potionConfusion","k","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35681_l","potionRegeneration","l","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35682_m","potionResistance","m","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35679_n","potionFireReistance","n","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35680_o","potionWaterBreathing","o","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35694_p","potionInvisibility","p","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35693_q","potionBlindness","q","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35692_r","potionNightVision","r","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35691_s","potionHunger","s","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35690_t","potionWeakness","t","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35689_u","potionPoison","u","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35688_v","potionNull2","v","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35687_w","potionNull3","w","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35697_x","potionNull4","x","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35696_y","potionNull5","y","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35695_z","potionNull6","z","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35667_A","potionNull7","A","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35668_B","potionNull8","B","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35669_C","potionNull9","C","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35663_D","potionNull10","D","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35664_E","potionNull11","E","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35665_F","potionNull12","F","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35666_G","potionNull13","G","LPotion;","Lxi;","Potion","xi","net/minecraft/src","0"
"field_35670_H","id","H","I","I","Potion","xi","net/minecraft/src","0"
"field_35671_I","name","I","Ljava/lang/String;","Ljava/lang/String;","Potion","xi","net/minecraft/src","0"
"field_40627_J","field_40627_J","J","I","I","Potion","xi","net/minecraft/src","0"
"field_40628_K","field_40628_K","K","Z","Z","Potion","xi","net/minecraft/src","0"
"field_40624_L","field_40624_L","L","D","D","Potion","xi","net/minecraft/src","0"
"field_40625_M","field_40625_M","M","Z","Z","Potion","xi","net/minecraft/src","0"
"field_40626_N","field_40626_N","N","I","I","Potion","xi","net/minecraft/src","0"
"field_35100_a","field_35100_a","a","I","I","ComponentVillageTorch","abr","net/minecraft/src","0"
"field_40734_a","field_40734_a","a","I","I","TextureOffset","rm","net/minecraft/src","0"
"field_40733_b","field_40733_b","b","I","I","TextureOffset","rm","net/minecraft/src","0"
"field_466_a","fallInstantly","a","Z","Z","BlockSand","vw","net/minecraft/src","0"
"field_1094_a","tagMap","a","Ljava/util/Map;","Ljava/util/Map;","NBTTagCompound","aav","net/minecraft/src","0"
"field_35261_a","entityId","a","I","I","Packet41EntityEffect","tu","net/minecraft/src","0"
"field_35259_b","effectId","b","B","B","Packet41EntityEffect","tu","net/minecraft/src","0"
"field_35260_c","field_35260_c","c","B","B","Packet41EntityEffect","tu","net/minecraft/src","0"
"field_35258_d","duration","d","S","S","Packet41EntityEffect","tu","net/minecraft/src","0"
"field_35073_a","field_35073_a","a","I","I","ComponentMineshaftCross","iz","net/minecraft/src","0"
"field_35072_b","field_35072_b","b","Z","Z","ComponentMineshaftCross","iz","net/minecraft/src","0"
"field_976_l","xSize_lo","h","F","F","GuiInventory","afd","net/minecraft/src","0"
"field_975_m","ySize_lo","i","F","F","GuiInventory","afd","net/minecraft/src","0"
"field_21089_a","field_21089_a","a","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21088_b","field_21088_b","b","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21087_c","field_21087_c","c","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21086_f","field_21086_f","d","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21085_g","field_21085_g","e","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21084_h","field_21084_h","ao","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21083_i","field_21083_i","ap","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21082_j","field_21082_j","at","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21081_k","randomMotionSpeed","au","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21080_l","field_21080_l","av","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21079_m","field_21079_m","aw","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21078_n","randomMotionVecX","ax","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21077_o","randomMotionVecY","ay","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_21076_p","randomMotionVecZ","az","F","F","EntitySquid","ahs","net/minecraft/src","0"
"field_22102_i","dateFormatter","c","Ljava/text/DateFormat;","Ljava/text/DateFormat;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_958_a","parentScreen","a","LGuiScreen;","Ltm;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_960_h","screenTitle","b","Ljava/lang/String;","Ljava/lang/String;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_959_i","selected","d","Z","Z","GuiSelectWorld","lq","net/minecraft/src","0"
"field_22101_l","selectedWorld","e","I","I","GuiSelectWorld","lq","net/minecraft/src","0"
"field_22100_m","saveList","f","Ljava/util/List;","Ljava/util/List;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_22099_n","worldSlotContainer","h","LGuiWorldSlot;","Lhy;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_22098_o","field_22098_o","i","Ljava/lang/String;","Ljava/lang/String;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_22097_p","field_22097_p","j","Ljava/lang/String;","Ljava/lang/String;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_35316_k","field_35316_k","k","[Ljava/lang/String;","[Ljava/lang/String;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_22096_q","deleting","l","Z","Z","GuiSelectWorld","lq","net/minecraft/src","0"
"field_22095_r","buttonRename","m","LGuiButton;","Lys;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_22104_s","buttonSelect","n","LGuiButton;","Lys;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_22103_t","buttonDelete","o","LGuiButton;","Lys;","GuiSelectWorld","lq","net/minecraft/src","0"
"field_966_a","updateCounter2","a","I","I","GuiIngameMenu","jx","net/minecraft/src","0"
"field_967_h","updateCounter","b","I","I","GuiIngameMenu","jx","net/minecraft/src","0"
"field_887_a","blankChunk","a","LChunk;","Lzm;","ChunkProviderClient","np","net/minecraft/src","0"
"field_886_b","chunkMapping","b","LPlayerList;","Ldx;","ChunkProviderClient","np","net/minecraft/src","0"
"field_889_c","field_889_c","c","Ljava/util/List;","Ljava/util/List;","ChunkProviderClient","np","net/minecraft/src","0"
"field_888_d","worldObj","d","LWorld;","Luu;","ChunkProviderClient","np","net/minecraft/src","0"
"field_1097_a","floatValue","a","F","F","NBTTagFloat","k","net/minecraft/src","0"
"field_35805_a","potionID","a","I","I","PotionEffect","ahn","net/minecraft/src","0"
"field_35803_b","duration","b","I","I","PotionEffect","ahn","net/minecraft/src","0"
"field_35804_c","amplifier","c","I","I","PotionEffect","ahn","net/minecraft/src","0"
"field_35050_a","field_35050_a","a","LEnumDoor;","Llb;","ComponentStrongholdStraight","jm","net/minecraft/src","0"
"field_35048_b","field_35048_b","b","Z","Z","ComponentStrongholdStraight","jm","net/minecraft/src","0"
