"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_12247_b","doExplosionB","a","(Z)V","(Z)V","Explosion","qs","net/minecraft/src","0"
"func_874_a","drawStringWithShadow","a","(Ljava/lang/String;III)V","(Ljava/lang/String;III)V","FontRenderer","se","net/minecraft/src","0"
"func_873_b","drawString","b","(Ljava/lang/String;III)V","(Ljava/lang/String;III)V","FontRenderer","se","net/minecraft/src","0"
"func_872_a","renderString","a","(Ljava/lang/String;IIIZ)V","(Ljava/lang/String;IIIZ)V","FontRenderer","se","net/minecraft/src","0"
"func_871_a","getStringWidth","a","(Ljava/lang/String;)I","(Ljava/lang/String;)I","FontRenderer","se","net/minecraft/src","0"
"func_27278_a","func_27278_a","a","(Ljava/lang/String;IIII)V","(Ljava/lang/String;IIII)V","FontRenderer","se","net/minecraft/src","0"
"func_27277_a","func_27277_a","a","(Ljava/lang/String;I)I","(Ljava/lang/String;I)I","FontRenderer","se","net/minecraft/src","0"
"func_343_a","setPosition","a","(DDD)V","(DDD)V","ICamera","ye","net/minecraft/src","0"
"func_344_a","isBoxInFrustum","a","(DDDDDD)Z","(DDDDDD)Z","Frustrum","sm","net/minecraft/src","0"
"func_342_a","isBoundingBoxInFrustum","a","(LAxisAlignedBB;)Z","(Leo;)Z","ICamera","ye","net/minecraft/src","0"
"func_21200_a","smelting","a","()LFurnaceRecipes;","()Lew;","FurnaceRecipes","ew","net/minecraft/src","0"
"func_21199_a","addSmelting","a","(ILItemStack;)V","(ILiw;)V","FurnaceRecipes","ew","net/minecraft/src","0"
"func_21198_a","getSmeltingResult","a","(I)LItemStack;","(I)Liw;","FurnaceRecipes","ew","net/minecraft/src","0"
"func_25194_b","getSmeltingList","b","()Ljava/util/Map;","()Ljava/util/Map;","FurnaceRecipes","ew","net/minecraft/src","0"
"func_20102_a","getKeyBindingDescription","a","(I)Ljava/lang/String;","(I)Ljava/lang/String;","GameSettings","kr","net/minecraft/src","0"
"func_1047_d","getOptionDisplayString","b","(I)Ljava/lang/String;","(I)Ljava/lang/String;","GameSettings","kr","net/minecraft/src","0"
"func_1042_a","setKeyBinding","a","(II)V","(II)V","GameSettings","kr","net/minecraft/src","0"
"func_1048_a","setOptionFloatValue","a","(LEnumOptions;F)V","(Lhr;F)V","GameSettings","kr","net/minecraft/src","0"
"func_1045_b","setOptionValue","a","(LEnumOptions;I)V","(Lhr;I)V","GameSettings","kr","net/minecraft/src","0"
"func_20104_a","getOptionFloatValue","a","(LEnumOptions;)F","(Lhr;)F","GameSettings","kr","net/minecraft/src","0"
"func_20103_b","getOptionOrdinalValue","b","(LEnumOptions;)Z","(Lhr;)Z","GameSettings","kr","net/minecraft/src","0"
"func_1043_a","getKeyBinding","c","(LEnumOptions;)Ljava/lang/String;","(Lhr;)Ljava/lang/String;","GameSettings","kr","net/minecraft/src","0"
"func_6519_a","loadOptions","a","()V","()V","GameSettings","kr","net/minecraft/src","0"
"func_1050_a","parseFloat","a","(Ljava/lang/String;)F","(Ljava/lang/String;)F","GameSettings","kr","net/minecraft/src","0"
"func_1041_b","saveOptions","b","()V","()V","GameSettings","kr","net/minecraft/src","0"
"windowClosing","windowClosing","windowClosing","(Ljava/awt/event/WindowEvent;)V","(Ljava/awt/event/WindowEvent;)V","GameWindowListener","kf","net/minecraft/src","0"
"func_1124_a","generateDisplayLists","a","(I)I","(I)I","GLAllocation","gc","net/minecraft/src","0"
"func_1128_a","generateTextureNames","a","(Ljava/nio/IntBuffer;)V","(Ljava/nio/IntBuffer;)V","GLAllocation","gc","net/minecraft/src","0"
"func_28194_b","func_28194_b","b","(I)V","(I)V","GLAllocation","gc","net/minecraft/src","0"
"func_1126_a","deleteTexturesAndDisplayLists","a","()V","()V","GLAllocation","gc","net/minecraft/src","0"
"func_1127_b","createDirectByteBuffer","c","(I)Ljava/nio/ByteBuffer;","(I)Ljava/nio/ByteBuffer;","GLAllocation","gc","net/minecraft/src","0"
"func_1125_c","createDirectIntBuffer","d","(I)Ljava/nio/IntBuffer;","(I)Ljava/nio/IntBuffer;","GLAllocation","gc","net/minecraft/src","0"
"func_1123_d","createDirectFloatBuffer","e","(I)Ljava/nio/FloatBuffer;","(I)Ljava/nio/FloatBuffer;","GLAllocation","gc","net/minecraft/src","0"
"func_27100_a","func_27100_a","a","(IIII)V","(IIII)V","Gui","tw","net/minecraft/src","0"
"func_27099_b","func_27099_b","b","(IIII)V","(IIII)V","Gui","tw","net/minecraft/src","0"
"func_551_a","drawRect","a","(IIIII)V","(IIIII)V","Gui","tw","net/minecraft/src","0"
"func_549_a","drawGradientRect","a","(IIIIII)V","(IIIIII)V","Gui","tw","net/minecraft/src","0"
"func_548_a","drawCenteredString","a","(LFontRenderer;Ljava/lang/String;III)V","(Lse;Ljava/lang/String;III)V","Gui","tw","net/minecraft/src","0"
"func_547_b","drawString","b","(LFontRenderer;Ljava/lang/String;III)V","(Lse;Ljava/lang/String;III)V","Gui","tw","net/minecraft/src","0"
"func_550_b","drawTexturedModalRect","b","(IIIIII)V","(IIIIII)V","Gui","tw","net/minecraft/src","0"
"func_27102_a","queueTakenAchievement","a","(LAchievement;)V","(Lnu;)V","GuiAchievement","vm","net/minecraft/src","0"
"func_27101_b","queueAchievementInformation","b","(LAchievement;)V","(Lnu;)V","GuiAchievement","vm","net/minecraft/src","0"
"func_25079_b","updateAchievementWindowScale","b","()V","()V","GuiAchievement","vm","net/minecraft/src","0"
"func_25080_a","updateAchievementWindow","a","()V","()V","GuiAchievement","vm","net/minecraft/src","0"
"func_6448_a","initGui","b","()V","()V","GuiScreen","cy","net/minecraft/src","0"
"func_572_a","actionPerformed","a","(LGuiButton;)V","(Lka;)V","GuiScreen","cy","net/minecraft/src","0"
"func_580_a","keyTyped","a","(CI)V","(CI)V","GuiScreen","cy","net/minecraft/src","0"
"func_571_a","drawScreen","a","(IIF)V","(IIF)V","GuiScreen","cy","net/minecraft/src","0"
"func_570_g","updateScreen","a","()V","()V","GuiScreen","cy","net/minecraft/src","0"
"func_27110_k","func_27110_k","k","()V","()V","GuiAchievements","xd","net/minecraft/src","0"
"func_27109_b","func_27109_b","b","(IIF)V","(IIF)V","GuiAchievements","xd","net/minecraft/src","0"
"func_6450_b","doesGuiPauseGame","c","()Z","()Z","GuiScreen","cy","net/minecraft/src","0"
"func_558_a","getHoverState","a","(Z)I","(Z)I","GuiButton","ka","net/minecraft/src","0"
"func_561_a","drawButton","a","(LMinecraft;II)V","(Lnet/minecraft/client/Minecraft;II)V","GuiButton","ka","net/minecraft/src","0"
"func_560_b","mouseDragged","b","(LMinecraft;II)V","(Lnet/minecraft/client/Minecraft;II)V","GuiButton","ka","net/minecraft/src","0"
"func_559_a","mouseReleased","a","(II)V","(II)V","GuiButton","ka","net/minecraft/src","0"
"func_562_c","mousePressed","c","(LMinecraft;II)Z","(Lnet/minecraft/client/Minecraft;II)Z","GuiButton","ka","net/minecraft/src","0"
"func_6449_h","onGuiClosed","h","()V","()V","GuiScreen","cy","net/minecraft/src","0"
"func_565_a","mouseClicked","a","(III)V","(III)V","GuiScreen","cy","net/minecraft/src","0"
"func_587_j","drawGuiContainerForegroundLayer","k","()V","()V","GuiContainer","ia","net/minecraft/src","0"
"func_589_a","drawGuiContainerBackgroundLayer","a","(F)V","(F)V","GuiContainer","ia","net/minecraft/src","0"
"func_582_a","setNetClientHandler","a","(LGuiConnecting;LNetClientHandler;)LNetClientHandler;","(Lvp;Lmx;)Lmx;","GuiConnecting","vp","net/minecraft/src","0"
"func_581_a","isCancelled","a","(LGuiConnecting;)Z","(Lvp;)Z","GuiConnecting","vp","net/minecraft/src","0"
"func_583_b","getNetClientHandler","b","(LGuiConnecting;)LNetClientHandler;","(Lvp;)Lmx;","GuiConnecting","vp","net/minecraft/src","0"
"func_590_a","drawSlotInventory","a","(LSlot;)V","(Lgn;)V","GuiContainer","ia","net/minecraft/src","0"
"func_588_a","getSlotAtPosition","a","(II)LSlot;","(II)Lgn;","GuiContainer","ia","net/minecraft/src","0"
"func_20081_a","getIsMouseOverSlot","a","(LSlot;II)Z","(Lgn;II)Z","GuiContainer","ia","net/minecraft/src","0"
"func_573_b","mouseMovedOrUp","b","(III)V","(III)V","GuiScreen","cy","net/minecraft/src","0"
"func_20080_j","func_20080_j","k","()I","()I","GuiControls","uj","net/minecraft/src","0"
"func_22129_j","func_22129_j","k","()V","()V","GuiCreateWorld","fh","net/minecraft/src","0"
"func_25097_a","func_25097_a","a","(LISaveFormat;Ljava/lang/String;)Ljava/lang/String;","(Lnh;Ljava/lang/String;)Ljava/lang/String;","GuiCreateWorld","fh","net/minecraft/src","0"
"func_27108_j","selectNextField","j","()V","()V","GuiScreen","cy","net/minecraft/src","0"
"func_4066_a","renderGameOverlay","a","(FZII)V","(FZII)V","GuiIngame","uk","net/minecraft/src","0"
"func_4063_a","renderPumpkinBlur","a","(II)V","(II)V","GuiIngame","uk","net/minecraft/src","0"
"func_4064_a","renderVignette","a","(FII)V","(FII)V","GuiIngame","uk","net/minecraft/src","0"
"func_4065_b","renderPortalOverlay","b","(FII)V","(FII)V","GuiIngame","uk","net/minecraft/src","0"
"func_554_a","renderInventorySlot","a","(IIIF)V","(IIIF)V","GuiIngame","uk","net/minecraft/src","0"
"func_555_a","updateTick","a","()V","()V","GuiIngame","uk","net/minecraft/src","0"
"func_28097_b","func_28097_b","b","()V","()V","GuiIngame","uk","net/minecraft/src","0"
"func_552_a","addChatMessage","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","GuiIngame","uk","net/minecraft/src","0"
"func_553_b","setRecordPlayingMessage","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","GuiIngame","uk","net/minecraft/src","0"
"func_22064_c","func_22064_c","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","GuiIngame","uk","net/minecraft/src","0"
"func_4067_a","parseIntWithDefault","a","(Ljava/lang/String;I)I","(Ljava/lang/String;I)I","GuiMultiplayer","lm","net/minecraft/src","0"
"func_25088_a","func_25088_a","a","()V","()V","GuiParticle","ds","net/minecraft/src","0"
"func_25087_a","func_25087_a","a","(F)V","(F)V","GuiParticle","ds","net/minecraft/src","0"
"func_574_c","getClipboardString","d","()Ljava/lang/String;","()Ljava/lang/String;","GuiScreen","cy","net/minecraft/src","0"
"func_6447_a","setWorldAndResolution","a","(LMinecraft;II)V","(Lnet/minecraft/client/Minecraft;II)V","GuiScreen","cy","net/minecraft/src","0"
"func_564_d","handleInput","e","()V","()V","GuiScreen","cy","net/minecraft/src","0"
"func_566_e","handleMouseInput","f","()V","()V","GuiScreen","cy","net/minecraft/src","0"
"func_569_f","handleKeyboardInput","g","()V","()V","GuiScreen","cy","net/minecraft/src","0"
"func_578_i","drawDefaultBackground","i","()V","()V","GuiScreen","cy","net/minecraft/src","0"
"func_567_a","drawWorldBackground","a","(I)V","(I)V","GuiScreen","cy","net/minecraft/src","0"
"func_579_b","drawBackground","b","(I)V","(I)V","GuiScreen","cy","net/minecraft/src","0"
"func_568_a","deleteWorld","a","(ZI)V","(ZI)V","GuiScreen","cy","net/minecraft/src","0"
"func_22084_k","loadSaves","l","()V","()V","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22091_c","getSaveFileName","c","(I)Ljava/lang/String;","(I)Ljava/lang/String;","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22094_d","getSaveName","d","(I)Ljava/lang/String;","(I)Ljava/lang/String;","GuiSelectWorld","rl","net/minecraft/src","0"
"func_585_j","initButtons","k","()V","()V","GuiSelectWorld","rl","net/minecraft/src","0"
"func_584_c","selectWorld","e","(I)V","(I)V","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22090_a","getSize","a","(LGuiSelectWorld;)Ljava/util/List;","(Lrl;)Ljava/util/List;","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22089_a","onElementSelected","a","(LGuiSelectWorld;I)I","(Lrl;I)I","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22086_b","getSelectedWorld","b","(LGuiSelectWorld;)I","(Lrl;)I","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22083_c","getSelectButton","c","(LGuiSelectWorld;)LGuiButton;","(Lrl;)Lka;","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22085_d","getRenameButton","d","(LGuiSelectWorld;)LGuiButton;","(Lrl;)Lka;","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22092_e","getDeleteButton","e","(LGuiSelectWorld;)LGuiButton;","(Lrl;)Lka;","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22087_f","func_22087_f","f","(LGuiSelectWorld;)Ljava/lang/String;","(Lrl;)Ljava/lang/String;","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22093_g","getDateFormatter","g","(LGuiSelectWorld;)Ljava/text/DateFormat;","(Lrl;)Ljava/text/DateFormat;","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22088_h","func_22088_h","h","(LGuiSelectWorld;)Ljava/lang/String;","(Lrl;)Ljava/lang/String;","GuiSelectWorld","rl","net/minecraft/src","0"
"func_22115_j","func_22115_j","k","()V","()V","GuiSleepMP","gf","net/minecraft/src","0"
"func_27258_a","func_27258_a","a","(Z)V","(Z)V","GuiSlot","lc","net/minecraft/src","0"
"func_27259_a","func_27259_a","a","(ZI)V","(ZI)V","GuiSlot","lc","net/minecraft/src","0"
"func_22249_a","getSize","a","()I","()I","GuiSlot","lc","net/minecraft/src","0"
"func_22247_a","elementClicked","a","(IZ)V","(IZ)V","GuiSlot","lc","net/minecraft/src","0"
"func_22246_a","isSelected","a_","(I)Z","(I)Z","GuiSlot","lc","net/minecraft/src","0"
"func_22245_b","getContentHeight","b","()I","()I","GuiSlot","lc","net/minecraft/src","0"
"func_22248_c","drawBackground","c","()V","()V","GuiSlot","lc","net/minecraft/src","0"
"func_22242_a","drawSlot","a","(IIIILTessellator;)V","(IIIILns;)V","GuiSlot","lc","net/minecraft/src","0"
"func_27260_a","func_27260_a","a","(IILTessellator;)V","(IILns;)V","GuiSlot","lc","net/minecraft/src","0"
"func_27255_a","func_27255_a","a","(II)V","(II)V","GuiSlot","lc","net/minecraft/src","0"
"func_27257_b","func_27257_b","b","(II)V","(II)V","GuiSlot","lc","net/minecraft/src","0"
"func_27256_c","func_27256_c","c","(II)I","(II)I","GuiSlot","lc","net/minecraft/src","0"
"func_22240_a","registerScrollButtons","a","(Ljava/util/List;II)V","(Ljava/util/List;II)V","GuiSlot","lc","net/minecraft/src","0"
"func_22244_d","bindAmountScrolled","d","()V","()V","GuiSlot","lc","net/minecraft/src","0"
"func_22241_a","actionPerformed","a","(LGuiButton;)V","(Lka;)V","GuiSlot","lc","net/minecraft/src","0"
"func_22243_a","drawScreen","a","(IIF)V","(IIF)V","GuiSlot","lc","net/minecraft/src","0"
"func_22239_a","overlayBackground","a","(IIII)V","(IIII)V","GuiSlot","lc","net/minecraft/src","0"
"func_27264_b","func_27264_b","b","(I)LStatCrafting;","(I)Ltr;","GuiSlotStats","is","net/minecraft/src","0"
"func_27263_a","func_27263_a","a","(I)Ljava/lang/String;","(I)Ljava/lang/String;","GuiSlotStats","is","net/minecraft/src","0"
"func_27265_a","func_27265_a","a","(LStatCrafting;IIZ)V","(Ltr;IIZ)V","GuiSlotStats","is","net/minecraft/src","0"
"func_27267_a","func_27267_a","a","(LStatCrafting;II)V","(Ltr;II)V","GuiSlotStats","is","net/minecraft/src","0"
"func_27266_c","func_27266_c","c","(I)V","(I)V","GuiSlotStats","is","net/minecraft/src","0"
"func_20078_a","returnEnumOptions","a","()LEnumOptions;","()Lhr;","GuiSmallButton","aa","net/minecraft/src","0"
"func_27130_k","func_27130_k","k","()V","()V","GuiStats","dt","net/minecraft/src","0"
"func_27138_c","func_27138_c","c","(III)V","(III)V","GuiStats","dt","net/minecraft/src","0"
"func_27147_a","func_27147_a","a","(II)V","(II)V","GuiStats","dt","net/minecraft/src","0"
"func_27136_c","func_27136_c","c","(IIII)V","(IIII)V","GuiStats","dt","net/minecraft/src","0"
"func_27141_a","func_27141_a","a","(LGuiStats;)LMinecraft;","(Ldt;)Lnet/minecraft/client/Minecraft;","GuiStats","dt","net/minecraft/src","0"
"func_27145_b","func_27145_b","b","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27142_c","func_27142_c","c","(LGuiStats;)LStatFileWriter;","(Ldt;)Lwz;","GuiStats","dt","net/minecraft/src","0"
"func_27140_d","func_27140_d","d","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27146_e","func_27146_e","e","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27143_f","func_27143_f","f","(LGuiStats;)LMinecraft;","(Ldt;)Lnet/minecraft/client/Minecraft;","GuiStats","dt","net/minecraft/src","0"
"func_27128_a","func_27128_a","a","(LGuiStats;IIII)V","(Ldt;IIII)V","GuiStats","dt","net/minecraft/src","0"
"func_27149_g","func_27149_g","g","(LGuiStats;)LMinecraft;","(Ldt;)Lnet/minecraft/client/Minecraft;","GuiStats","dt","net/minecraft/src","0"
"func_27133_h","func_27133_h","h","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27137_i","func_27137_i","i","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27132_j","func_27132_j","j","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27134_k","func_27134_k","k","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27139_l","func_27139_l","l","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27129_a","func_27129_a","a","(LGuiStats;IIIIII)V","(Ldt;IIIIII)V","GuiStats","dt","net/minecraft/src","0"
"func_27144_m","func_27144_m","m","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27127_n","func_27127_n","n","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27135_b","func_27135_b","b","(LGuiStats;IIIIII)V","(Ldt;IIIIII)V","GuiStats","dt","net/minecraft/src","0"
"func_27131_o","func_27131_o","o","(LGuiStats;)LFontRenderer;","(Ldt;)Lse;","GuiStats","dt","net/minecraft/src","0"
"func_27148_a","func_27148_a","a","(LGuiStats;III)V","(Ldt;III)V","GuiStats","dt","net/minecraft/src","0"
"func_22068_a","setText","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","GuiTextField","rj","net/minecraft/src","0"
"func_22071_a","getText","a","()Ljava/lang/String;","()Ljava/lang/String;","GuiTextField","rj","net/minecraft/src","0"
"func_22070_b","updateCursorCounter","b","()V","()V","GuiTextField","rj","net/minecraft/src","0"
"func_22072_a","textboxKeyTyped","a","(CI)V","(CI)V","GuiTextField","rj","net/minecraft/src","0"
"func_22069_a","mouseClicked","a","(III)V","(III)V","GuiTextField","rj","net/minecraft/src","0"
"func_27106_a","setFocused","a","(Z)V","(Z)V","GuiTextField","rj","net/minecraft/src","0"
"func_22067_c","drawTextBox","c","()V","()V","GuiTextField","rj","net/minecraft/src","0"
"func_22066_a","setMaxStringLength","a","(I)V","(I)V","GuiTextField","rj","net/minecraft/src","0"
"func_22124_a","func_22124_a","a","(LGuiTexturePacks;)LMinecraft;","(Lfq;)Lnet/minecraft/client/Minecraft;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22126_b","func_22126_b","b","(LGuiTexturePacks;)LMinecraft;","(Lfq;)Lnet/minecraft/client/Minecraft;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22119_c","func_22119_c","c","(LGuiTexturePacks;)LMinecraft;","(Lfq;)Lnet/minecraft/client/Minecraft;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22122_d","func_22122_d","d","(LGuiTexturePacks;)LMinecraft;","(Lfq;)Lnet/minecraft/client/Minecraft;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22117_e","func_22117_e","e","(LGuiTexturePacks;)LMinecraft;","(Lfq;)Lnet/minecraft/client/Minecraft;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22118_f","func_22118_f","f","(LGuiTexturePacks;)LMinecraft;","(Lfq;)Lnet/minecraft/client/Minecraft;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22116_g","func_22116_g","g","(LGuiTexturePacks;)LMinecraft;","(Lfq;)Lnet/minecraft/client/Minecraft;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22121_h","func_22121_h","h","(LGuiTexturePacks;)LMinecraft;","(Lfq;)Lnet/minecraft/client/Minecraft;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22123_i","func_22123_i","i","(LGuiTexturePacks;)LMinecraft;","(Lfq;)Lnet/minecraft/client/Minecraft;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22127_j","func_22127_j","j","(LGuiTexturePacks;)LFontRenderer;","(Lfq;)Lse;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22120_k","func_22120_k","k","(LGuiTexturePacks;)LFontRenderer;","(Lfq;)Lse;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_22125_l","func_22125_l","l","(LGuiTexturePacks;)LFontRenderer;","(Lfq;)Lse;","GuiTexturePacks","fq","net/minecraft/src","0"
"func_20159_a","func_20159_a","a","(LContainer;ILItemStack;)V","(Ldu;ILiw;)V","ICrafting","ea","net/minecraft/src","0"
"func_20158_a","func_20158_a","a","(LContainer;II)V","(Ldu;II)V","ICrafting","ea","net/minecraft/src","0"
"func_20134_a","func_20134_a","a","(LInventoryBasic;)V","(Lqk;)V","IInvBasic","ht","net/minecraft/src","0"
"func_883_a","parseUserSkin","a","(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","ImageBuffer","nb","net/minecraft/src","0"
"func_885_a","func_885_a","a","(IIII)V","(IIII)V","ImageBufferDownload","rm","net/minecraft/src","0"
"func_884_b","func_884_b","b","(IIII)V","(IIII)V","ImageBufferDownload","rm","net/minecraft/src","0"
"func_886_c","func_886_c","c","(IIII)Z","(IIII)Z","ImageBufferDownload","rm","net/minecraft/src","0"
"func_21103_b","func_21103_b","b","(II)LItemStack;","(II)Liw;","InventoryCrafting","mm","net/minecraft/src","0"
"func_494_a","getCurrentItem","b","()LItemStack;","()Liw;","InventoryPlayer","iu","net/minecraft/src","0"
"func_505_f","getInventorySlotContainItem","f","(I)I","(I)I","InventoryPlayer","iu","net/minecraft/src","0"
"func_21105_c","storeItemStack","d","(LItemStack;)I","(Liw;)I","InventoryPlayer","iu","net/minecraft/src","0"
"func_499_j","getFirstEmptyStack","j","()I","()I","InventoryPlayer","iu","net/minecraft/src","0"
"func_496_a","setCurrentItem","a","(IZ)V","(IZ)V","InventoryPlayer","iu","net/minecraft/src","0"
"func_498_a","changeCurrentItem","b","(I)V","(I)V","InventoryPlayer","iu","net/minecraft/src","0"
"func_21106_d","storePartialItemStack","e","(LItemStack;)I","(Liw;)I","InventoryPlayer","iu","net/minecraft/src","0"
"func_511_b","decrementAnimations","e","()V","()V","InventoryPlayer","iu","net/minecraft/src","0"
"func_510_b","consumeInventoryItem","c","(I)Z","(I)Z","InventoryPlayer","iu","net/minecraft/src","0"
"func_504_a","addItemStackToInventory","a","(LItemStack;)Z","(Liw;)Z","InventoryPlayer","iu","net/minecraft/src","0"
"func_508_a","getStrVsBlock","a","(LBlock;)F","(Lun;)F","InventoryPlayer","iu","net/minecraft/src","0"
"func_493_a","writeToNBT","a","(LNBTTagList;)LNBTTagList;","(Lsk;)Lsk;","InventoryPlayer","iu","net/minecraft/src","0"
"func_513_b","readFromNBT","b","(LNBTTagList;)V","(Lsk;)V","InventoryPlayer","iu","net/minecraft/src","0"
"func_502_a","getDamageVsEntity","a","(LEntity;)I","(Lsi;)I","InventoryPlayer","iu","net/minecraft/src","0"
"func_509_b","canHarvestBlock","b","(LBlock;)Z","(Lun;)Z","InventoryPlayer","iu","net/minecraft/src","0"
"func_492_d","armorItemInSlot","d","(I)LItemStack;","(I)Liw;","InventoryPlayer","iu","net/minecraft/src","0"
"func_506_f","getTotalArmorValue","f","()I","()I","InventoryPlayer","iu","net/minecraft/src","0"
"func_507_e","damageArmor","e","(I)V","(I)V","InventoryPlayer","iu","net/minecraft/src","0"
"func_503_g","dropAllItems","g","()V","()V","InventoryPlayer","iu","net/minecraft/src","0"
"func_20076_b","setItemStack","b","(LItemStack;)V","(Liw;)V","InventoryPlayer","iu","net/minecraft/src","0"
"func_20075_i","getItemStack","i","()LItemStack;","()Liw;","InventoryPlayer","iu","net/minecraft/src","0"
"func_28018_c","func_28018_c","c","(LItemStack;)Z","(Liw;)Z","InventoryPlayer","iu","net/minecraft/src","0"
"func_594_b","func_594_b","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","IProgressUpdate","xs","net/minecraft/src","0"
"func_595_d","displayLoadingString","d","(Ljava/lang/String;)V","(Ljava/lang/String;)V","IProgressUpdate","xs","net/minecraft/src","0"
"func_593_a","setLoadingProgress","a","(I)V","(I)V","IProgressUpdate","xs","net/minecraft/src","0"
"func_21135_a","matches","a","(LInventoryCrafting;)Z","(Lmm;)Z","IRecipe","dr","net/minecraft/src","0"
"func_21136_b","getCraftingResult","b","(LInventoryCrafting;)LItemStack;","(Lmm;)Liw;","IRecipe","dr","net/minecraft/src","0"
"func_1184_a","getRecipeSize","a","()I","()I","IRecipe","dr","net/minecraft/src","0"
"func_25117_b","func_25117_b","b","()LItemStack;","()Liw;","IRecipe","dr","net/minecraft/src","0"
"func_22178_a","func_22178_a","a","()Ljava/lang/String;","()Ljava/lang/String;","ISaveFormat","nh","net/minecraft/src","0"
"func_22174_a","getSaveLoader","a","(Ljava/lang/String;Z)LISaveHandler;","(Ljava/lang/String;Z)Lwk;","ISaveFormat","nh","net/minecraft/src","0"
"func_22176_b","func_22176_b","b","()Ljava/util/List;","()Ljava/util/List;","ISaveFormat","nh","net/minecraft/src","0"
"func_22177_c","flushCache","c","()V","()V","ISaveFormat","nh","net/minecraft/src","0"
"func_22173_b","func_22173_b","b","(Ljava/lang/String;)LWorldInfo;","(Ljava/lang/String;)Leg;","ISaveFormat","nh","net/minecraft/src","0"
"func_22172_c","func_22172_c","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ISaveFormat","nh","net/minecraft/src","0"
"func_22170_a","func_22170_a","a","(Ljava/lang/String;Ljava/lang/String;)V","(Ljava/lang/String;Ljava/lang/String;)V","ISaveFormat","nh","net/minecraft/src","0"
"func_22175_a","isOldMapFormat","a","(Ljava/lang/String;)Z","(Ljava/lang/String;)Z","ISaveFormat","nh","net/minecraft/src","0"
"func_22171_a","convertMapFormat","a","(Ljava/lang/String;LIProgressUpdate;)Z","(Ljava/lang/String;Lxs;)Z","ISaveFormat","nh","net/minecraft/src","0"
"func_22151_c","loadWorldInfo","c","()LWorldInfo;","()Leg;","ISaveHandler","wk","net/minecraft/src","0"
"func_22150_b","func_22150_b","b","()V","()V","ISaveHandler","wk","net/minecraft/src","0"
"func_22149_a","getChunkLoader","a","(LWorldProvider;)LIChunkLoader;","(Lwr;)Lbe;","ISaveHandler","wk","net/minecraft/src","0"
"func_22148_a","saveWorldInfoAndPlayer","a","(LWorldInfo;Ljava/util/List;)V","(Leg;Ljava/util/List;)V","ISaveHandler","wk","net/minecraft/src","0"
"func_22152_a","saveWorldInfo","a","(LWorldInfo;)V","(Leg;)V","ISaveHandler","wk","net/minecraft/src","0"
