"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_523_a","func_523_a","a","(IIIFBI)V","(IIIFBI)V","WorldGenBigTree","hs","net/minecraft/src","0"
"func_528_a","func_528_a","a","(I)F","(I)F","WorldGenBigTree","hs","net/minecraft/src","0"
"func_526_b","func_526_b","b","(I)F","(I)F","WorldGenBigTree","hs","net/minecraft/src","0"
"func_520_a","func_520_a","a","(III)V","(III)V","WorldGenBigTree","hs","net/minecraft/src","0"
"func_522_a","func_522_a","a","([I[II)V","([I[II)V","WorldGenBigTree","hs","net/minecraft/src","0"
"func_518_b","func_518_b","b","()V","()V","WorldGenBigTree","hs","net/minecraft/src","0"
"func_527_c","func_527_c","c","(I)Z","(I)Z","WorldGenBigTree","hs","net/minecraft/src","0"
"func_529_c","func_529_c","c","()V","()V","WorldGenBigTree","hs","net/minecraft/src","0"
"func_525_d","func_525_d","d","()V","()V","WorldGenBigTree","hs","net/minecraft/src","0"
"func_524_a","func_524_a","a","([I[I)I","([I[I)I","WorldGenBigTree","hs","net/minecraft/src","0"
"func_519_e","func_519_e","e","()Z","()Z","WorldGenBigTree","hs","net/minecraft/src","0"
"func_517_a","func_517_a","a","(DDD)V","(DDD)V","WorldGenerator","oh","net/minecraft/src","0"
"func_27037_j","func_27037_j","j","(LWorld;III)V","(Let;III)V","BlockFlowing","np","net/minecraft/src","0"
"func_299_g","flowIntoBlock","f","(LWorld;IIII)V","(Let;IIII)V","BlockFlowing","np","net/minecraft/src","0"
"func_300_a","calculateFlowCost","b","(LWorld;IIIII)I","(Let;IIIII)I","BlockFlowing","np","net/minecraft/src","0"
"func_297_k","getOptimalFlowDirections","k","(LWorld;III)[Z","(Let;III)[Z","BlockFlowing","np","net/minecraft/src","0"
"func_295_l","blockBlocksFlow","l","(LWorld;III)Z","(Let;III)Z","BlockFlowing","np","net/minecraft/src","0"
"func_296_f","getSmallestFlowDecay","e","(LWorld;IIII)I","(Let;IIII)I","BlockFlowing","np","net/minecraft/src","0"
"func_298_m","liquidCanDisplaceBlock","m","(LWorld;III)Z","(Let;III)Z","BlockFlowing","np","net/minecraft/src","0"
"func_27082_h","func_27082_h","h","()LStatBase;","()Luk;","StatBase","uk","net/minecraft/src","0"
"func_25068_c","func_25068_c","g","()LStatBase;","()Luk;","StatBase","uk","net/minecraft/src","0"
"func_25067_a","func_25067_a","d","()Z","()Z","StatBase","uk","net/minecraft/src","0"
"func_27084_a","func_27084_a","a","(I)Ljava/lang/String;","(I)Ljava/lang/String;","StatBase","uk","net/minecraft/src","0"
"func_27083_i","func_27083_i","i","()Ljava/text/NumberFormat;","()Ljava/text/NumberFormat;","StatBase","uk","net/minecraft/src","0"
"func_27081_j","func_27081_j","j","()Ljava/text/DecimalFormat;","()Ljava/text/DecimalFormat;","StatBase","uk","net/minecraft/src","0"
"func_537_a","chunkExists","a","(II)Z","(II)Z","IChunkProvider","cf","net/minecraft/src","0"
"func_533_b","provideChunk","b","(II)LChunk;","(II)Lkq;","IChunkProvider","cf","net/minecraft/src","0"
"func_538_d","func_538_d","c","(II)LChunk;","(II)Lkq;","IChunkProvider","cf","net/minecraft/src","0"
"func_534_a","populate","a","(LIChunkProvider;II)V","(Lcf;II)V","IChunkProvider","cf","net/minecraft/src","0"
"func_535_a","saveChunks","a","(ZLIProgressUpdate;)Z","(ZLwr;)Z","IChunkProvider","cf","net/minecraft/src","0"
"func_532_a","func_532_a","a","()Z","()Z","IChunkProvider","cf","net/minecraft/src","0"
"func_536_b","func_536_b","b","()Z","()Z","IChunkProvider","cf","net/minecraft/src","0"
"func_21109_c","toString","c","()Ljava/lang/String;","()Ljava/lang/String;","IChunkProvider","cf","net/minecraft/src","0"
"func_27349_a","func_27349_a","a","([Ljava/lang/Object;)LJ_JsonNodeSelector;","([Ljava/lang/Object;)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_27346_b","func_27346_b","b","([Ljava/lang/Object;)LJ_JsonNodeSelector;","([Ljava/lang/Object;)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_27353_c","func_27353_c","c","([Ljava/lang/Object;)LJ_JsonNodeSelector;","([Ljava/lang/Object;)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_27348_a","func_27348_a","a","(Ljava/lang/String;)LJ_JsonNodeSelector;","(Ljava/lang/String;)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_27350_a","func_27350_a","a","(LJ_JsonStringNode;)LJ_JsonNodeSelector;","(Lpb;)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_27351_b","func_27351_b","b","(Ljava/lang/String;)LJ_JsonNodeSelector;","(Ljava/lang/String;)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_27347_a","func_27347_a","a","(I)LJ_JsonNodeSelector;","(I)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_27354_b","func_27354_b","b","(I)LJ_JsonNodeSelector;","(I)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_27352_a","func_27352_a","a","([Ljava/lang/Object;LJ_JsonNodeSelector;)LJ_JsonNodeSelector;","([Ljava/lang/Object;Liz;)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_27345_a","func_27345_a","a","(LJ_JsonNodeSelector;LJ_JsonNodeSelector;)LJ_JsonNodeSelector;","(Liz;Liz;)Liz;","J_JsonNodeSelectors","jg","net/minecraft/src","0"
"func_275_h","isCropsNearby","h","(LWorld;III)Z","(Let;III)Z","BlockFarmland","ue","net/minecraft/src","0"
"func_274_i","isWaterNearby","i","(LWorld;III)Z","(Let;III)Z","BlockFarmland","ue","net/minecraft/src","0"
"func_27076_e","func_27076_e","e","()LBiomeGenBase;","()Ljj;","BiomeGenBase","jj","net/minecraft/src","0"
"func_4120_a","generateBiomeLookup","a","()V","()V","BiomeGenBase","jj","net/minecraft/src","0"
"func_4122_b","doesNothingForMobSpawnerBase","b","()LBiomeGenBase;","()Ljj;","BiomeGenBase","jj","net/minecraft/src","0"
"func_4125_a","setBiomeName","a","(Ljava/lang/String;)LBiomeGenBase;","(Ljava/lang/String;)Ljj;","BiomeGenBase","jj","net/minecraft/src","0"
"func_4124_a","func_4124_a","a","(I)LBiomeGenBase;","(I)Ljj;","BiomeGenBase","jj","net/minecraft/src","0"
"func_4123_b","setColor","b","(I)LBiomeGenBase;","(I)Ljj;","BiomeGenBase","jj","net/minecraft/src","0"
"func_4121_a","getBiomeFromLookup","a","(DD)LBiomeGenBase;","(DD)Ljj;","BiomeGenBase","jj","net/minecraft/src","0"
"func_4119_a","getBiome","a","(FF)LBiomeGenBase;","(FF)Ljj;","BiomeGenBase","jj","net/minecraft/src","0"
"func_4126_a","getSkyColorByTemp","a","(F)I","(F)I","BiomeGenBase","jj","net/minecraft/src","0"
"func_25063_a","getSpawnableList","a","(LEnumCreatureType;)Ljava/util/List;","(Lko;)Ljava/util/List;","BiomeGenBase","jj","net/minecraft/src","0"
"func_27078_c","func_27078_c","c","()Z","()Z","BiomeGenBase","jj","net/minecraft/src","0"
"func_27077_d","func_27077_d","d","()Z","()Z","BiomeGenBase","jj","net/minecraft/src","0"
"func_4105_a","isItemValid","b","(LItemStack;)Z","(Lii;)Z","Slot","ge","net/minecraft/src","0"
"func_4103_a","onPickupFromSlot","a","(LItemStack;)V","(Lii;)V","Slot","ge","net/minecraft/src","0"
"func_25014_f","func_25014_f","f","()Z","()Z","Slot","ge","net/minecraft/src","0"
"func_27415_a","func_27415_a","a","(Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","(Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","StatsSyncher","cd","net/minecraft/src","0"
"func_27408_a","func_27408_a","a","(Ljava/io/File;)Ljava/util/Map;","(Ljava/io/File;)Ljava/util/Map;","StatsSyncher","cd","net/minecraft/src","0"
"func_27410_a","func_27410_a","a","(Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","(Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","StatsSyncher","cd","net/minecraft/src","0"
"func_27418_a","func_27418_a","a","()V","()V","StatsSyncher","cd","net/minecraft/src","0"
"func_27424_a","func_27424_a","a","(Ljava/util/Map;)V","(Ljava/util/Map;)V","StatsSyncher","cd","net/minecraft/src","0"
"func_27407_b","func_27407_b","b","(Ljava/util/Map;)V","(Ljava/util/Map;)V","StatsSyncher","cd","net/minecraft/src","0"
"func_27420_b","func_27420_b","b","()Z","()Z","StatsSyncher","cd","net/minecraft/src","0"
"func_27425_c","func_27425_c","c","()V","()V","StatsSyncher","cd","net/minecraft/src","0"
"func_27422_a","func_27422_a","a","(LStatsSyncher;)Ljava/util/Map;","(Lcd;)Ljava/util/Map;","StatsSyncher","cd","net/minecraft/src","0"
"func_27423_b","func_27423_b","b","(LStatsSyncher;)Ljava/io/File;","(Lcd;)Ljava/io/File;","StatsSyncher","cd","net/minecraft/src","0"
"func_27411_c","func_27411_c","c","(LStatsSyncher;)Ljava/io/File;","(Lcd;)Ljava/io/File;","StatsSyncher","cd","net/minecraft/src","0"
"func_27413_d","func_27413_d","d","(LStatsSyncher;)Ljava/io/File;","(Lcd;)Ljava/io/File;","StatsSyncher","cd","net/minecraft/src","0"
"func_27412_a","func_27412_a","a","(LStatsSyncher;Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","(Lcd;Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","StatsSyncher","cd","net/minecraft/src","0"
"func_27421_a","func_27421_a","a","(LStatsSyncher;Ljava/util/Map;)Ljava/util/Map;","(Lcd;Ljava/util/Map;)Ljava/util/Map;","StatsSyncher","cd","net/minecraft/src","0"
"func_27409_a","func_27409_a","a","(LStatsSyncher;Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","(Lcd;Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","StatsSyncher","cd","net/minecraft/src","0"
"func_27416_a","func_27416_a","a","(LStatsSyncher;Z)Z","(Lcd;Z)Z","StatsSyncher","cd","net/minecraft/src","0"
"func_27414_e","func_27414_e","e","(LStatsSyncher;)Ljava/io/File;","(Lcd;)Ljava/io/File;","StatsSyncher","cd","net/minecraft/src","0"
"func_27417_f","func_27417_f","f","(LStatsSyncher;)Ljava/io/File;","(Lcd;)Ljava/io/File;","StatsSyncher","cd","net/minecraft/src","0"
"func_27419_g","func_27419_g","g","(LStatsSyncher;)Ljava/io/File;","(Lcd;)Ljava/io/File;","StatsSyncher","cd","net/minecraft/src","0"
"func_152_a","func_152_a","a","(LEntityMinecart;DDDFF)V","(Lxb;DDDFF)V","RenderMinecart","rx","net/minecraft/src","0"
"func_27334_a","func_27334_a","a","(C)V","(C)V","J_PositionTrackingPushbackReader","kn","net/minecraft/src","0"
"func_27335_a","func_27335_a","a","([C)V","([C)V","J_PositionTrackingPushbackReader","kn","net/minecraft/src","0"
"func_27333_c","func_27333_c","c","()I","()I","J_PositionTrackingPushbackReader","kn","net/minecraft/src","0"
"func_27336_b","func_27336_b","b","([C)I","([C)I","J_PositionTrackingPushbackReader","kn","net/minecraft/src","0"
"func_27332_a","func_27332_a","a","(I)V","(I)V","J_PositionTrackingPushbackReader","kn","net/minecraft/src","0"
"func_27331_a","func_27331_a","a","()I","()I","J_ThingWithPosition","ej","net/minecraft/src","0"
"func_27330_b","func_27330_b","b","()I","()I","J_ThingWithPosition","ej","net/minecraft/src","0"
"func_1147_b","func_1147_b","b","()F","()F","StepSound","cl","net/minecraft/src","0"
"func_1144_c","func_1144_c","c","()F","()F","StepSound","cl","net/minecraft/src","0"
"func_1146_a","func_1146_a","a","()Ljava/lang/String;","()Ljava/lang/String;","StepSound","cl","net/minecraft/src","0"
"func_1145_d","func_1145_d","d","()Ljava/lang/String;","()Ljava/lang/String;","StepSound","cl","net/minecraft/src","0"
"func_165_a","doRenderItem","a","(LEntityItem;DDDFF)V","(Lgz;DDDFF)V","RenderItem","av","net/minecraft/src","0"
"func_27003_a","func_27003_a","a","(LFontRenderer;LRenderEngine;IIIII)V","(Lrf;Lip;IIIII)V","RenderItem","av","net/minecraft/src","0"
"func_161_a","renderItemIntoGUI","a","(LFontRenderer;LRenderEngine;LItemStack;II)V","(Lrf;Lip;Lii;II)V","RenderItem","av","net/minecraft/src","0"
"func_164_b","renderItemOverlayIntoGUI","b","(LFontRenderer;LRenderEngine;LItemStack;II)V","(Lrf;Lip;Lii;II)V","RenderItem","av","net/minecraft/src","0"
"func_162_a","renderQuad","a","(LTessellator;IIIII)V","(Lna;IIIII)V","RenderItem","av","net/minecraft/src","0"
"func_163_a","renderTexturedQuad","a","(IIIIII)V","(IIIIII)V","RenderItem","av","net/minecraft/src","0"
"func_25200_a","translateToLocal","a","(Ljava/lang/String;)Ljava/lang/String;","(Ljava/lang/String;)Ljava/lang/String;","StatCollector","dg","net/minecraft/src","0"
"func_25199_a","translateToLocalFormatted","a","(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;","(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;","StatCollector","dg","net/minecraft/src","0"
"func_27065_a","func_27065_a","a","(Ljava/util/Map;)Z","(Ljava/util/Map;)Z","J_JsonFieldNodeSelector","pj","net/minecraft/src","0"
"func_27064_b","func_27064_b","b","(Ljava/util/Map;)LJ_JsonNode;","(Ljava/util/Map;)Lgj;","J_JsonFieldNodeSelector","pj","net/minecraft/src","0"
"func_27063_c","func_27063_c","c","(Ljava/lang/Object;)Ljava/lang/Object;","(Ljava/lang/Object;)Ljava/lang/Object;","J_LeafFunctor","au","net/minecraft/src","0"
"func_870_a","func_870_a","a","(II[BDDD)V","(II[BDDD)V","MapGenCaves","rm","net/minecraft/src","0"
"func_869_a","releaseEntitySkin","a","(II[BDDDFFFIID)V","(II[BDDDFFFIID)V","MapGenCaves","rm","net/minecraft/src","0"
"func_771_a","getNibble","a","(III)I","(III)I","NibbleArray","vb","net/minecraft/src","0"
"func_770_a","setNibble","a","(IIII)V","(IIII)V","NibbleArray","vb","net/minecraft/src","0"
"func_769_a","isValid","a","()Z","()Z","NibbleArray","vb","net/minecraft/src","0"
"func_27240_a","func_27240_a","a","(LJ_JsonNodeBuilder;)LJ_JsonArrayNodeBuilder;","(Lkf;)Ldu;","J_JsonArrayNodeBuilder","du","net/minecraft/src","0"
"func_27241_a","func_27241_a","a","()LJ_JsonRootNode;","()Lpf;","J_JsonArrayNodeBuilder","du","net/minecraft/src","0"
"func_717_a","func_717_a","a","(LWorld;)V","(Let;)V","PlayerController","nf","net/minecraft/src","0"
"func_719_a","clickBlock","a","(IIII)V","(IIII)V","PlayerController","nf","net/minecraft/src","0"
"func_729_b","sendBlockRemoved","b","(IIII)Z","(IIII)Z","PlayerController","nf","net/minecraft/src","0"
"func_6470_c","sendBlockRemoving","c","(IIII)V","(IIII)V","PlayerController","nf","net/minecraft/src","0"
"func_6468_a","func_6468_a","a","()V","()V","PlayerController","nf","net/minecraft/src","0"
"func_6467_a","setPartialTime","a","(F)V","(F)V","PlayerController","nf","net/minecraft/src","0"
"func_727_b","getBlockReachDistance","b","()F","()F","PlayerController","nf","net/minecraft/src","0"
"func_6471_a","sendUseItem","a","(LEntityPlayer;LWorld;LItemStack;)Z","(Lgh;Let;Lii;)Z","PlayerController","nf","net/minecraft/src","0"
"func_6476_a","flipPlayer","a","(LEntityPlayer;)V","(Lgh;)V","PlayerController","nf","net/minecraft/src","0"
"func_6474_c","updateController","c","()V","()V","PlayerController","nf","net/minecraft/src","0"
"func_6469_d","shouldDrawHUD","d","()Z","()Z","PlayerController","nf","net/minecraft/src","0"
"func_6473_b","func_6473_b","b","(LEntityPlayer;)V","(Lgh;)V","PlayerController","nf","net/minecraft/src","0"
"func_722_a","sendPlaceBlock","a","(LEntityPlayer;LWorld;LItemStack;IIII)Z","(Lgh;Let;Lii;IIII)Z","PlayerController","nf","net/minecraft/src","0"
"func_4087_b","createPlayer","b","(LWorld;)LEntityPlayer;","(Let;)Lgh;","PlayerController","nf","net/minecraft/src","0"
"func_6475_a","func_6475_a","a","(LEntityPlayer;LEntity;)V","(Lgh;Lrj;)V","PlayerController","nf","net/minecraft/src","0"
"func_6472_b","func_6472_b","b","(LEntityPlayer;LEntity;)V","(Lgh;Lrj;)V","PlayerController","nf","net/minecraft/src","0"
"func_27174_a","func_27174_a","a","(IIIZLEntityPlayer;)LItemStack;","(IIIZLgh;)Lii;","PlayerController","nf","net/minecraft/src","0"
"func_20086_a","func_20086_a","a","(ILEntityPlayer;)V","(ILgh;)V","PlayerController","nf","net/minecraft/src","0"
"func_419_b","onDeath","b","(LEntity;)V","(Lrj;)V","EntityLiving","kw","net/minecraft/src","0"
"func_27022_s","func_27022_s","s","()Z","()Z","EntityCreeper","fq","net/minecraft/src","0"
"func_440_b","setCreeperFlashTime","a_","(F)F","(F)F","EntityCreeper","fq","net/minecraft/src","0"
"func_21091_q","func_21091_q","w","()I","()I","EntityCreeper","fq","net/minecraft/src","0"
"func_21090_e","func_21090_e","e","(I)V","(I)V","EntityCreeper","fq","net/minecraft/src","0"
"func_27014_a","func_27014_a","a","(LEntityLightningBolt;)V","(Lc;)V","Entity","rj","net/minecraft/src","0"
"func_587_j","drawGuiContainerForegroundLayer","k","()V","()V","GuiContainer","ho","net/minecraft/src","0"
"func_589_a","drawGuiContainerBackgroundLayer","a","(F)V","(F)V","GuiContainer","ho","net/minecraft/src","0"
"values","values","values","()[LEnumOptions;","()[Lhg;","EnumOptions","hg","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumOptions;","(Ljava/lang/String;)Lhg;","EnumOptions","hg","net/minecraft/src","0"
"func_20137_a","func_20137_a","a","(I)LEnumOptions;","(I)Lhg;","EnumOptions","hg","net/minecraft/src","0"
"func_20136_a","getEnumFloat","a","()Z","()Z","EnumOptions","hg","net/minecraft/src","0"
"func_20140_b","getEnumBoolean","b","()Z","()Z","EnumOptions","hg","net/minecraft/src","0"
"func_20135_c","returnEnumOrdinal","c","()I","()I","EnumOptions","hg","net/minecraft/src","0"
"func_20138_d","getEnumString","d","()Ljava/lang/String;","()Ljava/lang/String;","EnumOptions","hg","net/minecraft/src","0"
"func_931_a","renderTileEntityMobSpawner","a","(LTileEntityMobSpawner;DDDF)V","(Lcq;DDDF)V","TileEntityMobSpawnerRenderer","ae","net/minecraft/src","0"
"func_476_a","addMapping","a","(Ljava/lang/Class;Ljava/lang/String;)V","(Ljava/lang/Class;Ljava/lang/String;)V","TileEntity","nx","net/minecraft/src","0"
"func_475_b","updateEntity","m_","()V","()V","TileEntity","nx","net/minecraft/src","0"
"func_477_c","createAndLoadEntity","c","(LNBTTagCompound;)LTileEntity;","(Lmy;)Lnx;","TileEntity","nx","net/minecraft/src","0"
"func_479_f","getBlockMetadata","e","()I","()I","TileEntity","nx","net/minecraft/src","0"
"func_480_a","getDistanceFrom","a","(DDD)D","(DDD)D","TileEntity","nx","net/minecraft/src","0"
"func_478_g","getBlockType","f","()LBlock;","()Lto;","TileEntity","nx","net/minecraft/src","0"
"func_286_h","isThereANeighborChest","h","(LWorld;III)Z","(Let;III)Z","BlockChest","e","net/minecraft/src","0"
"func_22084_k","loadSaves","l","()V","()V","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22091_c","getSaveFileName","c","(I)Ljava/lang/String;","(I)Ljava/lang/String;","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22094_d","getSaveName","d","(I)Ljava/lang/String;","(I)Ljava/lang/String;","GuiSelectWorld","qp","net/minecraft/src","0"
"func_585_j","initButtons","k","()V","()V","GuiSelectWorld","qp","net/minecraft/src","0"
"func_584_c","selectWorld","e","(I)V","(I)V","GuiSelectWorld","qp","net/minecraft/src","0"
"func_568_a","deleteWorld","a","(ZI)V","(ZI)V","GuiScreen","cs","net/minecraft/src","0"
"func_22090_a","getSize","a","(LGuiSelectWorld;)Ljava/util/List;","(Lqp;)Ljava/util/List;","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22089_a","onElementSelected","a","(LGuiSelectWorld;I)I","(Lqp;I)I","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22086_b","getSelectedWorld","b","(LGuiSelectWorld;)I","(Lqp;)I","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22083_c","getSelectButton","c","(LGuiSelectWorld;)LGuiButton;","(Lqp;)Ljk;","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22085_d","getRenameButton","d","(LGuiSelectWorld;)LGuiButton;","(Lqp;)Ljk;","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22092_e","getDeleteButton","e","(LGuiSelectWorld;)LGuiButton;","(Lqp;)Ljk;","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22087_f","func_22087_f","f","(LGuiSelectWorld;)Ljava/lang/String;","(Lqp;)Ljava/lang/String;","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22093_g","getDateFormatter","g","(LGuiSelectWorld;)Ljava/text/DateFormat;","(Lqp;)Ljava/text/DateFormat;","GuiSelectWorld","qp","net/minecraft/src","0"
"func_22088_h","func_22088_h","h","(LGuiSelectWorld;)Ljava/lang/String;","(Lqp;)Ljava/lang/String;","GuiSelectWorld","qp","net/minecraft/src","0"
"func_4011_a","func_4011_a","a","(LEntityFish;DDDFF)V","(Llb;DDDFF)V","RenderFish","om","net/minecraft/src","0"
"func_191_a","func_191_a","a","(LEntitySpider;)F","(Lcg;)F","RenderSpider","xn","net/minecraft/src","0"
"func_190_a","setSpiderEyeBrightness","a","(LEntitySpider;IF)Z","(Lcg;IF)Z","RenderSpider","xn","net/minecraft/src","0"
"func_172_a","func_172_a","a","(LEntityLiving;)F","(Lkw;)F","RenderLiving","gk","net/minecraft/src","0"
"func_903_a","getScaledWidth","a","()I","()I","ScaledResolution","pr","net/minecraft/src","0"
"func_902_b","getScaledHeight","b","()I","()I","ScaledResolution","pr","net/minecraft/src","0"
"func_736_a","readTagContents","a","(Ljava/io/DataInput;)V","(Ljava/io/DataInput;)V","NBTBase","hu","net/minecraft/src","0"
"func_735_a","writeTagContents","a","(Ljava/io/DataOutput;)V","(Ljava/io/DataOutput;)V","NBTBase","hu","net/minecraft/src","0"
"func_733_a","getType","a","()B","()B","NBTBase","hu","net/minecraft/src","0"
"func_4012_a","func_4012_a","a","(LEntityFireball;DDDFF)V","(Lby;DDDFF)V","RenderFireball","jr","net/minecraft/src","0"
"values","values","values","()[LEnumArt;","()[Lib;","EnumArt","ib","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumArt;","(Ljava/lang/String;)Lib;","EnumArt","ib","net/minecraft/src","0"
"func_27070_a","func_27070_a","a","(LJ_JsonNode;)Z","(Lgj;)Z","J_JsonObjectNodeSelector","pg","net/minecraft/src","0"
"func_27071_b","func_27071_b","b","(LJ_JsonNode;)Ljava/util/Map;","(Lgj;)Ljava/util/Map;","J_JsonObjectNodeSelector","pg","net/minecraft/src","0"
"accept","accept","accept","(Ljava/io/File;)Z","(Ljava/io/File;Ljava/lang/String;)Z","ChunkFolderPattern","ce","net/minecraft/src","0"
"func_4095_a","registerWorld","a","(LWorld;)V","(Let;)V","WorldProvider","vr","net/minecraft/src","0"
"func_4097_b","calcSunriseSunsetColors","b","(FF)[F","(FF)[F","WorldProvider","vr","net/minecraft/src","0"
"func_4101_a","func_4101_a","a","(I)LWorldProvider;","(I)Lvr;","WorldProvider","vr","net/minecraft/src","0"
"func_27009_a","func_27009_a","a","(I)I","(I)I","Item","gb","net/minecraft/src","0"
"func_21011_b","getItemNameIS","a","(LItemStack;)Ljava/lang/String;","(Lii;)Ljava/lang/String;","Item","gb","net/minecraft/src","0"
"func_401_c_","canBeCollidedWith","g_","()Z","()Z","Entity","rj","net/minecraft/src","0"
"func_409_i","explode","k","()V","()V","EntityTNTPrimed","pw","net/minecraft/src","0"
"func_204_a","getStrVsBlock","a","(LItemStack;LBlock;)F","(Lii;Lto;)F","Item","gb","net/minecraft/src","0"
"func_25008_a","func_25008_a","a","(LItemStack;IIIILEntityLiving;)Z","(Lii;IIIILkw;)Z","Item","gb","net/minecraft/src","0"
"func_4020_a","getDamageVsEntity","a","(LEntity;)I","(Lrj;)I","Item","gb","net/minecraft/src","0"
"func_343_a","setPosition","a","(DDD)V","(DDD)V","ICamera","xd","net/minecraft/src","0"
"func_344_a","isBoxInFrustum","a","(DDDDDD)Z","(DDDDDD)Z","Frustrum","rn","net/minecraft/src","0"
"func_342_a","isBoundingBoxInFrustum","a","(LAxisAlignedBB;)Z","(Leg;)Z","ICamera","xd","net/minecraft/src","0"
"func_20156_a","getAllowedCharacters","a","()Ljava/lang/String;","()Ljava/lang/String;","ChatAllowedCharacters","fe","net/minecraft/src","0"
"func_313_b","func_313_b","c","(I)V","(I)V","BlockDoor","ki","net/minecraft/src","0"
"func_311_a","func_311_a","a","(LWorld;IIIZ)V","(Let;IIIZ)V","BlockDoor","ki","net/minecraft/src","0"
"func_312_c","getState","d","(I)I","(I)I","BlockDoor","ki","net/minecraft/src","0"
"func_27047_e","func_27047_e","e","(I)Z","(I)Z","BlockDoor","ki","net/minecraft/src","0"
"func_1148_a","addRecipes","a","(LCraftingManager;)V","(Lgy;)V","RecipesArmor","x","net/minecraft/src","0"
"func_21061_O","getDataWatcher","ad","()LDataWatcher;","()Lsz;","Entity","rj","net/minecraft/src","0"
"func_374_q","preparePlayerToSpawn","t_","()V","()V","Entity","rj","net/minecraft/src","0"
"func_395_F","setEntityDead","L","()V","()V","Entity","rj","net/minecraft/src","0"
"func_371_a","setSize","b","(FF)V","(FF)V","Entity","rj","net/minecraft/src","0"
"func_376_c","setRotation","c","(FF)V","(FF)V","Entity","rj","net/minecraft/src","0"
"func_347_a","setPosition","c","(DDD)V","(DDD)V","Entity","rj","net/minecraft/src","0"
"func_346_d","func_346_d","d","(FF)V","(FF)V","Entity","rj","net/minecraft/src","0"
"func_391_y","onEntityUpdate","U","()V","()V","Entity","rj","net/minecraft/src","0"
"func_4038_J","setOnFireFromLava","ae","()V","()V","Entity","rj","net/minecraft/src","0"
"func_4034_G","kill","ab","()V","()V","Entity","rj","net/minecraft/src","0"
"func_403_b","isOffsetPositionInLiquid","d","(DDD)Z","(DDD)Z","Entity","rj","net/minecraft/src","0"
"func_9279_a","updateFallState","a","(DZ)V","(DZ)V","Entity","rj","net/minecraft/src","0"
"func_372_f_","getBoundingBox","f","()LAxisAlignedBB;","()Leg;","Entity","rj","net/minecraft/src","0"
"func_355_a","dealFireDamage","a","(I)V","(I)V","Entity","rj","net/minecraft/src","0"
"func_27012_af","func_27012_af","af","()Z","()Z","Entity","rj","net/minecraft/src","0"
"func_397_g_","handleWaterMovement","j_","()Z","()Z","Entity","rj","net/minecraft/src","0"
"func_393_a","isInsideOfMaterial","a","(LMaterial;)Z","(Lkr;)Z","Entity","rj","net/minecraft/src","0"
"func_373_s","getEyeHeight","x","()F","()F","Entity","rj","net/minecraft/src","0"
"func_359_G","handleLavaMovement","ah","()Z","()Z","Entity","rj","net/minecraft/src","0"
"func_351_a","moveFlying","a","(FFF)V","(FFF)V","Entity","rj","net/minecraft/src","0"
"func_398_a","setWorld","a","(LWorld;)V","(Let;)V","Entity","rj","net/minecraft/src","0"
"func_399_b","setPositionAndRotation","b","(DDDFF)V","(DDDFF)V","Entity","rj","net/minecraft/src","0"
"func_365_c","setLocationAndAngles","c","(DDDFF)V","(DDDFF)V","Entity","rj","net/minecraft/src","0"
"func_379_d","getDistanceToEntity","f","(LEntity;)F","(Lrj;)F","Entity","rj","net/minecraft/src","0"
